,fight,winner,loser,date,cumultime_w,cumulStr_Att_fighter_w,cumulStr_Att_oponent_w,cumulTD_Att_fighter_w,cumulTD_Att_oponent_w,KDPM_w,KDPM_ratio_w,SLPM_w,SLPM_ratio_w,SAPM_w,SAPM_ratio_w,Str_Acc_w,Str_Def_w,TD_Acc_w,TD_Def_w,SubPM_w,PassPM_w,RevPM_w,Head_SLPM_w,Body_SLPM_w,Leg_SLPM_w,Dist_SLPM_w,Clinch_SLPM_w,Ground_SLPM_w,wins_w,losses_w,cumultime_l,cumulStr_Att_fighter_l,cumulStr_Att_oponent_l,cumulTD_Att_fighter_l,cumulTD_Att_oponent_l,KDPM_l,KDPM_ratio_l,SLPM_l,SLPM_ratio_l,SAPM_l,SAPM_ratio_l,Str_Acc_l,Str_Def_l,TD_Acc_l,TD_Def_l,SubPM_l,PassPM_l,RevPM_l,Head_SLPM_l,Body_SLPM_l,Leg_SLPM_l,Dist_SLPM_l,Clinch_SLPM_l,Ground_SLPM_l,wins_l,losses_l,implied_prob_w,implied_prob_l,prev_w,prev_l,bday_w,height_w,weight_w,reach_w,stance_w,bday_l,height_l,weight_l,reach_l,stance_l,age_w,age_l
232,Dustin Poirier vs Bobby Green,Dustin-Poirier,Bobby-Green,2016-06-04,64.03333333333333,1208.0,998.0,38.0,30.0,0.04140314940404749,0.0,2.0948594308394024,0.39423392059423185,1.4873555462382424,0.17336115033775568,0.0055411772503417235,0.008113339934467771,0.08375104427736008,0.19814814814814816,0.04995832864634905,0.03404414732420718,0.009818122369151163,1.6006060317061377,0.22640023763691605,0.2678531614963484,1.3226551304840823,0.5375403975993442,0.23466390275597532,11,3,31.25,496.0,645.0,23.0,14.0,0.008347826086956521,0.0,1.0151643139469226,0.1350030748159562,1.2209508752117448,0.4183851851851852,0.0037273036526520587,0.004606812906006457,0.03623188405797101,0.1984126984126984,0.0,0.02493506493506493,0.0,0.6011157538114059,0.1685646527385658,0.24548390739695086,0.9133461321287409,0.05485714285714286,0.04696103896103897,4,1,0.6211180124223602,0.3846153846153846,14,5,1989-01-19,69.0,155.0,72.0,Southpaw,1986-09-09,70.0,155.0,71.0,Orthodox,27.0,29.0
233,Bobby Green vs Rashid Magomedov,Rashid-Magomedov,Bobby-Green,2017-04-15,34.95,419.0,660.0,19.0,9.0,0.0,0.0,0.7373916930220384,0.07517378780674171,1.3924164163457706,0.2919546709455638,0.0051269554171944854,0.0035782077827835775,0.053947368421052626,0.16666666666666666,0.004087471898630696,0.02043735949315348,0.0,0.27424289875273294,0.18034867017483497,0.2828001240944706,0.6228542610424228,0.11453743197961555,0.0,4,1,34.13333333333333,531.0,711.0,23.0,14.0,0.007642663043478261,0.0,1.0919829421528773,0.13661983981766823,1.483601483886182,0.4489610460069445,0.004342533839657775,0.004818480701715358,0.03623188405797101,0.1984126984126984,0.0,0.022828733766233764,0.0,0.6824278660206343,0.17464708056378783,0.23490799556845515,0.9886048467114691,0.060383980181668045,0.04299411525974026,4,2,0.7633587786259541,0.24096385542168672,5,6,1984-11-29,69.0,155.0,70.0,Orthodox,1986-09-09,70.0,155.0,71.0,Orthodox,32.0,30.0
234,Islam Makhachev vs Davi Ramos,Islam-Makhachev,Davi-Ramos,2019-09-07,32.06666666666666,160.0,174.0,16.0,22.0,0.0328263486158223,0.0,0.6325856332995068,0.31810843751809764,0.5279116379701905,0.28913764250302715,0.01989985994397759,0.021421010594431522,0.06527777777777777,0.041666666666666664,0.02194804947098525,0.052479135047942396,0.01782001782001782,0.3861585344416536,0.1716293259046681,0.07479777295318515,0.3863686584490216,0.13516238286880491,0.11105459198168036,6,1,23.033333333333335,350.0,342.0,10.0,9.0,0.0,0.0,1.463024929441887,0.5715897705767459,1.3900299070980948,0.14869828885433237,0.007467838939922055,0.009525691313935563,0.24285714285714283,0.04938271604938271,0.03247965110568328,0.083565876534294,0.0,0.9040886754345507,0.2725409433505117,0.2863953106568242,1.1200428072821025,0.0923032020333459,0.25067892012643866,4,1,0.78125,0.23529411764705882,7,5,1991-10-27,70.0,155.0,70.0,Orthodox,1986-11-05,66.0,155.0,70.0,Orthodox,27.0,32.0
235,Kajan Johnson vs Islam Makhachev,Islam-Makhachev,Kajan-Johnson,2018-07-28,20.349999999999998,123.0,113.0,7.0,9.0,0.051726367515841205,0.0,0.8255928108701813,0.39920167827144576,0.667671976765205,0.3608407358407359,0.01684725922889481,0.021402392156772768,0.08571428571428572,0.0,0.03458480522700706,0.0686543805809861,0.02808002808002808,0.5593521869498292,0.19707101346633799,0.06916961045401414,0.5078146176694869,0.15682309260290914,0.1609551005977853,4,1,27.833333333333332,334.0,331.0,15.0,24.0,0.030645086119837225,0.0,0.9693849271954473,0.17580027208411095,1.0280721951921525,0.2356028086038653,0.005763180517813037,0.00789681193996219,0.09166666666666666,0.07428451178451179,0.0051325919589392645,0.033287308015859204,0.01788953213904142,0.5756924784888647,0.206884323621166,0.18680812508541667,0.781100373830649,0.03592814371257485,0.15235640965222338,4,1,0.8333333333333334,0.17482517482517484,5,5,1991-10-27,70.0,155.0,70.0,Orthodox,1984-04-21,71.0,155.0,75.0,Orthodox,26.0,34.0
236,Rustam Khabilov vs Kajan Johnson,Rustam-Khabilov,Kajan-Johnson,2018-09-15,58.05,636.0,726.0,53.0,41.0,0.0,0.0,0.5704951979431784,0.1346252762915164,0.7878757869407946,0.21295903706844424,0.004602291972825111,0.00850314488084012,0.07212692967409949,0.11382113821138212,0.0,0.019687461547926666,0.002460932693490833,0.29918343986581436,0.11370278085394364,0.15760897722342032,0.38984735741161697,0.08151839547188384,0.09912944505967762,8,2,32.55,352.0,348.0,16.0,24.0,0.026204451520802956,0.0,0.8745103762479041,0.18104785170530738,0.9246935495989015,0.23218468528850747,0.006573270402950123,0.009201379443233137,0.1484375,0.07428451178451179,0.01090234338349497,0.04149078366592887,0.015297244583819342,0.5313525485999112,0.18341918510183527,0.15973864254615763,0.6744283012563856,0.030721966205837177,0.16936010878568136,4,2,0.8771929824561404,0.14184397163120568,10,6,1986-11-04,68.0,155.0,73.0,Orthodox,1984-04-21,71.0,155.0,75.0,Orthodox,31.0,34.0
237,Gleison Tibau vs Islam Makhachev,Islam-Makhachev,Gleison-Tibau,2018-01-20,19.4,117.0,109.0,7.0,9.0,0.0,0.0,0.7032432455858806,0.34143062643422273,0.5918485344988239,0.3441465107057891,0.013437716967128734,0.017600645079957088,0.08571428571428572,0.0,0.036278391049979056,0.07201632189809624,0.029455081001472753,0.478224425079087,0.1524620384068355,0.07255678209995813,0.4241631088494495,0.1645025739417114,0.11457756279471971,3,1,145.0,1826.0,1806.0,157.0,73.0,0.004266327166346127,0.0,0.7134195623878893,0.222047745514649,0.7360242903416278,0.23044936728883586,0.004780202598497488,0.009378727336192588,0.06881176148692074,0.20879539030223962,0.022832862378218858,0.06694514694605902,0.003694581280788177,0.5354202464064788,0.11302694931469154,0.06497236666671871,0.47705310420884467,0.11575551475330696,0.12061094342573744,16,10,0.6756756756756757,0.3164556962025316,4,26,1991-10-27,70.0,155.0,70.0,Orthodox,1983-10-07,70.0,155.0,71.0,Southpaw,26.0,34.0
238,Tony Ferguson vs Gleison Tibau,Tony-Ferguson,Gleison-Tibau,2015-02-28,41.18333333333334,771.0,646.0,6.0,22.0,0.009391167508252524,0.0,1.130480888200971,0.2803236154106247,0.8269728840943662,0.16130634044134443,0.003591777205464911,0.008128143601938382,0.4166666666666667,0.21287878787878786,0.030435097970399817,0.010489442654449075,0.003468809620165346,0.7338412044300602,0.19088905392806083,0.2057506298428498,1.061484371186589,0.04795258655223481,0.02104393046214729,7,1,140.63333333333333,1806.0,1763.0,156.0,69.0,0.004398796675422057,0.0,0.7301363261629736,0.22764947796496277,0.7167960279393176,0.19849602932126947,0.00477776851874663,0.008977569627552095,0.0692528625220933,0.21606855302507474,0.023541823025658222,0.0690237945521111,0.0038092980733416856,0.5466101293108439,0.11653643743041199,0.06698975942171757,0.48643068665625544,0.11934972485823307,0.12435591464848493,16,8,0.6993006993006994,0.30959752321981426,8,24,1984-02-12,71.0,155.0,76.0,Orthodox,1983-10-07,70.0,155.0,71.0,Southpaw,31.0,31.0
239,Gleison Tibau vs Desmond Green,Desmond-Green,Gleison-Tibau,2018-06-01,21.0,314.0,304.0,9.0,21.0,0.0,0.0,0.8231292517006802,0.1437294215931987,0.8639455782312925,0.15259796422225066,0.0039908898864554065,0.005676012387599824,0.1111111111111111,0.0882034632034632,0.0,0.006802721088435374,0.0,0.29931972789115646,0.21768707482993196,0.30612244897959184,0.6802721088435374,0.14285714285714285,0.0,1,2,145.95,1830.0,1812.0,157.0,73.0,0.004238557308120511,0.0,0.7232004090725501,0.22517019367105703,0.7528702763712103,0.23922684656992943,0.005042978111943395,0.009623610137507623,0.06881176148692074,0.20879539030223962,0.022684241485726172,0.0665093957326383,0.0036705329613859936,0.5391474293106324,0.11229124803446573,0.07176173172745175,0.4883724787131019,0.1150020530265811,0.11982587733286695,16,11,0.7518796992481203,0.2597402597402597,3,27,1989-10-11,70.0,155.0,73.0,Southpaw,1983-10-07,70.0,155.0,71.0,Southpaw,28.0,34.0
240,Michael Johnson vs Gleison Tibau,Michael-Johnson,Gleison-Tibau,2013-12-28,48.349999999999994,793.0,788.0,17.0,36.0,0.02303006654269903,0.02068252326783868,1.0665762121704536,0.325280663843844,1.3139156028678691,0.32073067305745695,0.004012476636392475,0.00636858235958235,0.14705882352941177,0.11164529914529914,0.023637169448958488,0.02068252326783868,0.005909292362239622,0.7247341855116117,0.14297907993333206,0.1988629467255099,0.6474296504012523,0.17503954395917193,0.24410701781002933,5,4,117.1,1414.0,1328.0,129.0,58.0,0.0019118752947474415,0.0,0.659974458543564,0.23619517288954983,0.6447236896029688,0.20089988659767744,0.005080735412536417,0.009929527065148403,0.07505608087003438,0.21107006020799124,0.028272972201893547,0.08045543997834562,0.00457484445528852,0.5171932864394245,0.0931807347703477,0.04960043733379158,0.41795220740015,0.10917634192339463,0.13284590922001932,13,7,0.5847953216374269,0.425531914893617,9,20,1986-06-04,70.0,155.0,73.0,Southpaw,1983-10-07,70.0,155.0,71.0,Southpaw,27.0,30.0
241,Islam Makhachev vs Nik Lentz,Islam-Makhachev,Nik-Lentz,2017-02-11,12.4,82.0,51.0,5.0,4.0,0.0,0.0,0.9504658150986471,0.5097926267281107,0.4305648730983903,0.2716733870967742,0.014643711142993784,0.03254607106000295,0.12,0.0,0.04523739060584281,0.11267069716315056,0.046082949308755755,0.7136276143518434,0.15788415686230714,0.07895404388449669,0.5944856011722954,0.19976324356318434,0.15621697036316748,2,1,92.60000000000001,1065.0,1142.0,59.0,142.0,0.0064957209438282525,0.0,1.0939563491930249,0.22679525956670718,1.0687924130786606,0.2274148004658483,0.0077538799473015315,0.006062500826230642,0.10167318557149066,0.06580890572191318,0.03137439502951978,0.038674647585987806,0.00154273372415921,0.7514946744084221,0.2475478106227978,0.09491386416180467,0.5442736418911621,0.29648229917051844,0.2532004081313442,11,4,0.7462686567164178,0.26666666666666666,3,15,1991-10-27,70.0,155.0,70.0,Orthodox,1984-08-13,68.0,155.0,68.0,Orthodox,25.0,32.0
242,Charles Oliveira vs Nik Lentz,Charles-Oliveira,Nik-Lentz,2019-05-18,74.74999999999999,891.0,981.0,55.0,40.0,0.0,0.0,1.412124822531306,0.35878633759265444,1.8592734528764667,0.36311129817754034,0.011229650674804324,0.011881738701841565,0.14888429752066115,0.10813492063492063,0.05377083084214521,0.10557154277871826,0.0,0.8807723685232081,0.3314933298307899,0.19985912417730814,0.9087855605073436,0.2410865602801578,0.2622527017438044,14,8,119.0,1541.0,1622.0,66.0,177.0,0.005054653440323497,0.0,1.1879619090944493,0.2271854475961557,1.4113483678713112,0.25879500773412395,0.006941134849394581,0.005656960334321878,0.10604118104118104,0.0744729193094623,0.02713943952989795,0.04722590256363454,0.0039258946821972025,0.7940099784844368,0.2561771286977375,0.13777480191227492,0.6756210582263511,0.27089486701367155,0.24144598385442656,14,6,0.7751937984496123,0.2336448598130841,22,20,1989-10-17,70.0,155.0,74.0,Orthodox,1984-08-13,68.0,155.0,68.0,Orthodox,29.0,34.0
243,Charles Oliveira vs Nik Lentz,Charles-Oliveira,Nik-Lentz,2015-05-30,42.38333333333333,495.0,562.0,24.0,31.0,0.0,0.0,0.9679276965802945,0.3103406688578935,1.538500045767919,0.36343225769510157,0.008470635315213217,0.009716688611984407,0.171875,0.11264720942140297,0.04734755923055042,0.051435894949287735,0.0,0.609294331303176,0.2201354988741382,0.13849786640298042,0.6179382762173065,0.144359988482321,0.20562943188066707,7,4,77.15,799.0,918.0,45.0,125.0,0.0037033607999259325,0.0,0.8485914603866646,0.2055920101989515,0.9865809282529957,0.24748323002778164,0.00787109847935128,0.0059209305873924485,0.09256410256410257,0.05502558356676003,0.02331433958135189,0.01675490204330126,0.0018516803999629663,0.6057632149660664,0.15289830066239657,0.0899299447582014,0.48294069292125036,0.24014050326428807,0.12551026420112618,9,3,0.7751937984496123,0.2336448598130841,11,12,1989-10-17,70.0,155.0,74.0,Orthodox,1984-08-13,68.0,155.0,68.0,Orthodox,25.0,30.0
244,Charles Oliveira vs Nik Lentz,Charles-Oliveira,Nik-Lentz,2019-05-18,74.74999999999999,891.0,981.0,55.0,40.0,0.0,0.0,1.412124822531306,0.35878633759265444,1.8592734528764667,0.36311129817754034,0.011229650674804324,0.011881738701841565,0.14888429752066115,0.10813492063492063,0.05377083084214521,0.10557154277871826,0.0,0.8807723685232081,0.3314933298307899,0.19985912417730814,0.9087855605073436,0.2410865602801578,0.2622527017438044,14,8,119.0,1541.0,1622.0,66.0,177.0,0.005054653440323497,0.0,1.1879619090944493,0.2271854475961557,1.4113483678713112,0.25879500773412395,0.006941134849394581,0.005656960334321878,0.10604118104118104,0.0744729193094623,0.02713943952989795,0.04722590256363454,0.0039258946821972025,0.7940099784844368,0.2561771286977375,0.13777480191227492,0.6756210582263511,0.27089486701367155,0.24144598385442656,14,6,0.7751937984496123,0.2336448598130841,22,20,1989-10-17,70.0,155.0,74.0,Orthodox,1984-08-13,68.0,155.0,68.0,Orthodox,29.0,34.0
245,Charles Oliveira vs Nik Lentz,Charles-Oliveira,Nik-Lentz,2015-05-30,42.38333333333333,495.0,562.0,24.0,31.0,0.0,0.0,0.9679276965802945,0.3103406688578935,1.538500045767919,0.36343225769510157,0.008470635315213217,0.009716688611984407,0.171875,0.11264720942140297,0.04734755923055042,0.051435894949287735,0.0,0.609294331303176,0.2201354988741382,0.13849786640298042,0.6179382762173065,0.144359988482321,0.20562943188066707,7,4,77.15,799.0,918.0,45.0,125.0,0.0037033607999259325,0.0,0.8485914603866646,0.2055920101989515,0.9865809282529957,0.24748323002778164,0.00787109847935128,0.0059209305873924485,0.09256410256410257,0.05502558356676003,0.02331433958135189,0.01675490204330126,0.0018516803999629663,0.6057632149660664,0.15289830066239657,0.0899299447582014,0.48294069292125036,0.24014050326428807,0.12551026420112618,9,3,0.7751937984496123,0.2336448598130841,11,12,1989-10-17,70.0,155.0,74.0,Orthodox,1984-08-13,68.0,155.0,68.0,Orthodox,25.0,30.0
246,Nik Lentz vs Charles Oliveira,Charles-Oliveira,Nik-Lentz,2019-05-18,74.74999999999999,891.0,981.0,55.0,40.0,0.0,0.0,1.412124822531306,0.35878633759265444,1.8592734528764667,0.36311129817754034,0.011229650674804324,0.011881738701841565,0.14888429752066115,0.10813492063492063,0.05377083084214521,0.10557154277871826,0.0,0.8807723685232081,0.3314933298307899,0.19985912417730814,0.9087855605073436,0.2410865602801578,0.2622527017438044,14,8,119.0,1541.0,1622.0,66.0,177.0,0.005054653440323497,0.0,1.1879619090944493,0.2271854475961557,1.4113483678713112,0.25879500773412395,0.006941134849394581,0.005656960334321878,0.10604118104118104,0.0744729193094623,0.02713943952989795,0.04722590256363454,0.0039258946821972025,0.7940099784844368,0.2561771286977375,0.13777480191227492,0.6756210582263511,0.27089486701367155,0.24144598385442656,14,6,0.7092198581560284,0.3003003003003003,22,20,1989-10-17,70.0,155.0,74.0,Orthodox,1984-08-13,68.0,155.0,68.0,Orthodox,29.0,34.0
247,Nik Lentz vs Charles Oliveira,Charles-Oliveira,Nik-Lentz,2015-05-30,42.38333333333333,495.0,562.0,24.0,31.0,0.0,0.0,0.9679276965802945,0.3103406688578935,1.538500045767919,0.36343225769510157,0.008470635315213217,0.009716688611984407,0.171875,0.11264720942140297,0.04734755923055042,0.051435894949287735,0.0,0.609294331303176,0.2201354988741382,0.13849786640298042,0.6179382762173065,0.144359988482321,0.20562943188066707,7,4,77.15,799.0,918.0,45.0,125.0,0.0037033607999259325,0.0,0.8485914603866646,0.2055920101989515,0.9865809282529957,0.24748323002778164,0.00787109847935128,0.0059209305873924485,0.09256410256410257,0.05502558356676003,0.02331433958135189,0.01675490204330126,0.0018516803999629663,0.6057632149660664,0.15289830066239657,0.0899299447582014,0.48294069292125036,0.24014050326428807,0.12551026420112618,9,3,0.7092198581560284,0.3003003003003003,11,12,1989-10-17,70.0,155.0,74.0,Orthodox,1984-08-13,68.0,155.0,68.0,Orthodox,25.0,30.0
248,Nik Lentz vs Charles Oliveira,Charles-Oliveira,Nik-Lentz,2019-05-18,74.74999999999999,891.0,981.0,55.0,40.0,0.0,0.0,1.412124822531306,0.35878633759265444,1.8592734528764667,0.36311129817754034,0.011229650674804324,0.011881738701841565,0.14888429752066115,0.10813492063492063,0.05377083084214521,0.10557154277871826,0.0,0.8807723685232081,0.3314933298307899,0.19985912417730814,0.9087855605073436,0.2410865602801578,0.2622527017438044,14,8,119.0,1541.0,1622.0,66.0,177.0,0.005054653440323497,0.0,1.1879619090944493,0.2271854475961557,1.4113483678713112,0.25879500773412395,0.006941134849394581,0.005656960334321878,0.10604118104118104,0.0744729193094623,0.02713943952989795,0.04722590256363454,0.0039258946821972025,0.7940099784844368,0.2561771286977375,0.13777480191227492,0.6756210582263511,0.27089486701367155,0.24144598385442656,14,6,0.7092198581560284,0.3003003003003003,22,20,1989-10-17,70.0,155.0,74.0,Orthodox,1984-08-13,68.0,155.0,68.0,Orthodox,29.0,34.0
249,Nik Lentz vs Charles Oliveira,Charles-Oliveira,Nik-Lentz,2015-05-30,42.38333333333333,495.0,562.0,24.0,31.0,0.0,0.0,0.9679276965802945,0.3103406688578935,1.538500045767919,0.36343225769510157,0.008470635315213217,0.009716688611984407,0.171875,0.11264720942140297,0.04734755923055042,0.051435894949287735,0.0,0.609294331303176,0.2201354988741382,0.13849786640298042,0.6179382762173065,0.144359988482321,0.20562943188066707,7,4,77.15,799.0,918.0,45.0,125.0,0.0037033607999259325,0.0,0.8485914603866646,0.2055920101989515,0.9865809282529957,0.24748323002778164,0.00787109847935128,0.0059209305873924485,0.09256410256410257,0.05502558356676003,0.02331433958135189,0.01675490204330126,0.0018516803999629663,0.6057632149660664,0.15289830066239657,0.0899299447582014,0.48294069292125036,0.24014050326428807,0.12551026420112618,9,3,0.7092198581560284,0.3003003003003003,11,12,1989-10-17,70.0,155.0,74.0,Orthodox,1984-08-13,68.0,155.0,68.0,Orthodox,25.0,30.0
250,Nik Lentz vs David Teymur,David-Teymur,Nik-Lentz,2018-06-01,18.85,401.0,354.0,6.0,18.0,0.04375342215161086,0.0,2.3692717947763313,0.4430161645015756,1.4366780906940206,0.1370826576745884,0.004882049551115647,0.006986392014432892,0.3888888888888889,0.13492063492063494,0.0,0.0,0.0,0.9406305583394174,0.3949442637892461,1.0336969726476672,2.1759648655223063,0.09852216748768472,0.09478476176633946,4,0,102.68333333333334,1205.0,1255.0,66.0,148.0,0.005857851901300076,0.0,1.1537436335512898,0.24349434404729556,1.1366909157615848,0.22206245000929528,0.007812361494242673,0.006313738839778243,0.10604118104118104,0.07327611224670048,0.031451971797349675,0.054730229557596266,0.004549730243611106,0.7765523713760661,0.25369589733242204,0.12349536484280153,0.5878752495150713,0.2957946419942437,0.2700737420419746,12,5,0.7352941176470588,0.273972602739726,4,17,1989-05-01,69.0,155.0,73.0,Southpaw,1984-08-13,68.0,155.0,68.0,Orthodox,29.0,33.0
251,Chris Wade vs Islam Makhachev,Islam-Makhachev,Chris-Wade,2016-09-17,5.4,65.0,32.0,5.0,0.0,0.0,0.0,2.0502759986921313,1.09347442680776,0.671244205950801,0.17939814814814814,0.013948717948717949,0.040357142857142855,0.12,,0.0509683995922528,0.1529051987767584,0.0,1.5857903948608465,0.36254880464677935,0.1019367991845056,1.2857500048083395,0.45871559633027514,0.3058103975535168,1,1,26.7,175.0,230.0,17.0,22.0,0.005350454788657036,0.0,0.4964033053920694,0.27110868253588793,0.6771297782533737,0.1780363830925629,0.011347137304684845,0.013298514072784472,0.15126050420168066,0.08585858585858586,0.039533915938410324,0.06925866476428273,0.016051364365971106,0.20985672671065927,0.12306046013911183,0.16348611854229833,0.29189703347006724,0.15516318887105407,0.04934308305094822,4,1,0.5405405405405405,0.46511627906976744,2,5,1991-10-27,70.0,155.0,70.0,Orthodox,1987-09-30,70.0,155.0,70.0,Orthodox,24.0,28.0
