,0
349,http://www.espn.com/mma/fighter/_/id/3003458/jimmie-rivera
350,http://www.espn.com/mma/fighter/_/id/2960679/vinc-pichel
351,http://www.espn.com/mma/fighter/_/id/4021934/gregor-gillespie
352,http://www.espn.com/mma/fighter/_/id/3023815/walt-harris
353,http://www.espn.com/mma/fighter/_/id/4088505/daniel-spitz
354,http://www.espn.com/mma/fighter/_/id/2486942/jake-ellenberger
355,http://www.espn.com/mma/fighter/_/id/2335820/ben-saunders
356,http://www.espn.com/mma/fighter/_/id/4227122/julio-arce
357,http://www.espn.com/mma/fighter/_/id/4237238/daniel-teymur
358,http://www.espn.com/mma/fighter/_/id/2559758/sam-alvey
359,http://www.espn.com/mma/fighter/_/id/2552660/gian-villante
360,http://www.espn.com/mma/fighter/_/id/3075001/lauren-murphy
361,http://www.espn.com/mma/fighter/_/id/3676024/sijara-eubanks
362,http://www.espn.com/mma/fighter/_/id/2504229/nik-lentz
363,http://www.espn.com/mma/fighter/_/id/3957136/david-teymur
364,http://www.espn.com/mma/fighter/_/id/3172112/belal-muhammad
365,http://www.espn.com/mma/fighter/_/id/3931158/chance-rencountre
366,http://www.espn.com/mma/fighter/_/id/2354336/gleison-tibau
367,http://www.espn.com/mma/fighter/_/id/3039667/desmond-green
368,http://www.espn.com/mma/fighter/_/id/2500422/johnny-eduardo
369,http://www.espn.com/mma/fighter/_/id/3950354/nathaniel-wood
370,http://www.espn.com/mma/fighter/_/id/4036094/jarred-brooks
371,http://www.espn.com/mma/fighter/_/id/4038065/jose-torres
372,http://www.espn.com/mma/fighter/_/id/2569939/yoel-romero
373,http://www.espn.com/mma/fighter/_/id/3009717/robert-whittaker
374,http://www.espn.com/mma/fighter/_/id/2335687/rafael-dos-anjos
375,http://www.espn.com/mma/fighter/_/id/3088810/colby-covington
376,http://www.espn.com/mma/fighter/_/id/3028404/holly-holm
377,http://www.espn.com/mma/fighter/_/id/3923484/megan-anderson
378,http://www.espn.com/mma/fighter/_/id/2354269/andrei-arlovski
379,http://www.espn.com/mma/fighter/_/id/3722422/tai-tuivasa
380,http://www.espn.com/mma/fighter/_/id/3960472/mike-jackson
381,http://www.espn.com/mma/fighter/_/id/3962508/cm-punk
382,http://www.espn.com/mma/fighter/_/id/2335516/alistair-overeem
383,http://www.espn.com/mma/fighter/_/id/3922557/curtis-blaydes
384,http://www.espn.com/mma/fighter/_/id/2559934/carla-esparza
385,http://www.espn.com/mma/fighter/_/id/3011878/claudia-gadelha
386,http://www.espn.com/mma/fighter/_/id/2504178/ricardo-lamas
387,http://www.espn.com/mma/fighter/_/id/3095666/mirsad-bektic
388,http://www.espn.com/mma/fighter/_/id/3509230/rashad-coulter
389,http://www.espn.com/mma/fighter/_/id/3904457/chris-de-la-rocha
390,http://www.espn.com/mma/fighter/_/id/2335465/rashad-evans
391,http://www.espn.com/mma/fighter/_/id/2512976/anthony-smith
392,http://www.espn.com/mma/fighter/_/id/2500457/joseph-benavidez
393,http://www.espn.com/mma/fighter/_/id/3002028/sergio-pettis
394,http://www.espn.com/mma/fighter/_/id/2335674/clay-guida
395,http://www.espn.com/mma/fighter/_/id/2504169/charles-oliveira
396,http://www.espn.com/mma/fighter/_/id/2984784/mike-santiago
397,http://www.espn.com/mma/fighter/_/id/4074001/dan-ige
398,http://www.espn.com/mma/fighter/_/id/3948876/alonzo-menifield
399,http://www.espn.com/mma/fighter/_/id/4339131/dashawn-boatwright
400,http://www.espn.com/mma/fighter/_/id/2984770/chris-curtis
401,http://www.espn.com/mma/fighter/_/id/4065047/sean-lally
402,http://www.espn.com/mma/fighter/_/id/2220951/greg-hardy
403,http://www.espn.com/mma/fighter/_/id/2223033/austen-lane
404,http://www.espn.com/mma/fighter/_/id/4339130/montel-jackson
405,http://www.espn.com/mma/fighter/_/id/4252349/rico-disciullo
406,http://www.espn.com/mma/fighter/_/id/3943695/kevin-holland
407,http://www.espn.com/mma/fighter/_/id/4339129/will-santiago
408,http://www.espn.com/mma/fighter/_/id/3122837/matt-sayles
409,http://www.espn.com/mma/fighter/_/id/4339144/yazan-hajeh
410,http://www.espn.com/mma/fighter/_/id/4290956/anthony-hernandez
411,http://www.espn.com/mma/fighter/_/id/4339150/jordan-wright
412,http://www.espn.com/mma/fighter/_/id/3957071/giga-chikadze
