,winner,loser,time,weightclass,method,location,date,KDpm_w,KDpm_l,KDpm_ratio_w,KDpm_ratio_l,SLPM_w,SLPM_l,SLPMratio_w,SLPMratio_l,Str_Acc_w,Str_Acc_l,Str_Acc_ratio_w,Str_Acc_ratio_l,SAPM_w,SAPM_l,SAPM_ratio_w,SAPM_ratio_l,Str_Def_w,Str_Def_l,TDPM_w,TDPM_l,TD_Acc_w,TD_Acc_l,TD_Def_w,TD_Def_l,SubPM_w,SubPM_l,PassPM_w,PassPM_l,RevPM_w,RevPM_l,Head_SLPM_w,Head_SLPM_l,Body_SLPM_w,Body_SLPM_l,Leg_SLPM_w,Leg_SLPM_l,Dist_SLPM_w,Dist_SLPM_l,Clinch_SLPM_w,Clinch_SLPM_l,Ground_SLPM_w,Ground_SLPM_l,Str_Att_w,Str_Att_l,TD_Att_w,TD_Att_l
4592,Marcus-Davis,Paul-Taylor,4.233333333333333,Welterweight,SUB  Armbar,"London, England, United Kingdom",2007-09-08,0.0,0.23622047244094488,0.0,0.0,5.669291338582677,3.779527559055118,1.5,0.6666666666666667,0.6,0.5333333333333333,1.125,0.888888888888889,3.779527559055118,5.669291338582677,0.6666666666666667,1.5,0.4666666666666667,0.4,0.23622047244094488,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.23622047244094488,0.0,0.7086614173228346,0.47244094488188976,0.0,0.23622047244094488,5.196850393700787,2.8346456692913384,0.47244094488188976,0.47244094488188976,0.0,0.47244094488188976,1.6535433070866141,1.4173228346456692,0.23622047244094488,0.7086614173228346,3.779527559055118,1.6535433070866141,40.0,30.0,3.0,0.0
4593,Houston-Alexander,Alessio-Sakara,1.0166666666666666,Light Heavyweight,KO/TKO  Knee,"London, England, United Kingdom",2007-09-08,0.9836065573770493,0.0,0.0,0.0,17.704918032786885,0.9836065573770493,18.0,0.05555555555555556,0.5,0.2,2.5,0.4,0.9836065573770493,17.704918032786885,0.05555555555555556,18.0,0.8,0.5,0.0,0.9836065573770493,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.721311475409838,0.9836065573770493,0.9836065573770493,0.0,0.0,0.0,0.9836065573770493,0.9836065573770493,3.934426229508197,0.0,12.78688524590164,0.0,36.0,5.0,0.0,2.0
4594,Gleison-Tibau,Terry-Etim,7.0,Lightweight,U-DEC,"London, England, United Kingdom",2007-09-08,0.0,0.0,0.0,0.0,2.0,2.5714285714285716,0.7777777777777777,1.2857142857142858,0.6086956521739131,0.5294117647058824,1.1497584541062802,0.8697478991596638,2.5714285714285716,2.0,1.2857142857142858,0.7777777777777777,0.47058823529411764,0.391304347826087,1.0,0.0,0.7,0.0,1.0,0.3,0.0,0.0,1.0,0.0,0.0,0.0,1.7142857142857142,1.1428571428571428,0.2857142857142857,0.42857142857142855,0.0,1.0,0.0,2.5714285714285716,0.0,0.0,2.0,0.0,23.0,34.0,10.0,1.0
4595,Thiago-Silva,Tomasz-Drwal,5.383333333333334,Light Heavyweight,KO/TKO  Punches,"London, England, United Kingdom",2007-09-08,0.18575851393188852,0.0,0.0,0.0,8.91640866873065,7.987616099071206,1.116279069767442,0.8958333333333333,0.45714285714285713,0.33858267716535434,1.3501661129568105,0.7406496062992126,7.987616099071206,8.91640866873065,0.8958333333333333,1.116279069767442,0.6614173228346457,0.5428571428571428,0.0,0.18575851393188852,0.0,0.5,0.5,1.0,0.18575851393188852,0.0,0.0,0.0,0.0,0.0,5.758513931888545,5.386996904024768,2.414860681114551,1.3003095975232197,0.7430340557275541,1.3003095975232197,5.01547987616099,4.829721362229102,3.900928792569659,2.786377708978328,0.0,0.37151702786377705,105.0,127.0,4.0,2.0
4596,Dennis-Siver,Naoyuki-Kotani,3.066666666666667,Lightweight,KO/TKO  Punch,"London, England, United Kingdom",2007-09-08,0.32608695652173914,0.0,0.0,0.0,9.130434782608695,2.934782608695652,3.111111111111111,0.3214285714285714,0.42424242424242425,0.3,1.4141414141414141,0.7071428571428571,2.934782608695652,9.130434782608695,0.3214285714285714,3.111111111111111,0.7,0.5757575757575758,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6521739130434783,0.32608695652173914,0.0,0.0,0.0,8.152173913043478,1.3043478260869565,0.32608695652173914,0.0,0.6521739130434783,1.6304347826086956,3.260869565217391,2.934782608695652,0.6521739130434783,0.0,5.217391304347826,0.0,66.0,30.0,2.0,0.0
4597,Jess-Liaudin,Anthony-Torres,4.166666666666667,Welterweight,KO/TKO  Punches,"London, England, United Kingdom",2007-09-08,0.48,0.0,0.0,0.0,9.12,3.1199999999999997,2.9230769230769234,0.34210526315789475,0.5671641791044776,0.5,1.1343283582089552,0.8815789473684211,3.1199999999999997,9.12,0.34210526315789475,2.9230769230769234,0.5,0.43283582089552236,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4399999999999995,1.68,0.72,0.72,0.96,0.72,4.319999999999999,2.1599999999999997,4.08,0.96,0.72,0.0,67.0,26.0,1.0,0.0
4598,Randy-Couture,Gabriel-Gonzaga,3.6166666666666667,Heavyweight,KO/TKO  Punches,"Las Vegas, Nevada, USA",2007-08-25,0.0,0.0,0.0,0.0,17.419354838709676,3.0414746543778803,5.727272727272727,0.17460317460317462,0.7241379310344828,0.2894736842105263,2.501567398119122,0.39974937343358397,3.0414746543778803,17.419354838709676,0.17460317460317462,5.727272727272727,0.7105263157894737,0.27586206896551724,0.8294930875576036,0.0,0.3,0.0,1.0,0.7,0.0,0.2764976958525346,0.2764976958525346,0.0,0.0,0.0,13.824884792626728,1.6589861751152073,0.5529953917050692,1.1059907834101383,3.0414746543778803,0.2764976958525346,1.3824884792626728,1.1059907834101383,11.889400921658986,1.935483870967742,4.147465437788019,0.0,87.0,38.0,10.0,1.0
4599,Georges-St-Pierre,Josh-Koscheck,7.0,Welterweight,U-DEC,"Las Vegas, Nevada, USA",2007-08-25,0.0,0.0,0.0,0.0,5.428571428571429,0.5714285714285714,9.500000000000002,0.10526315789473684,0.6229508196721312,0.0975609756097561,6.385245901639344,0.15661103979460847,0.5714285714285714,5.428571428571429,0.10526315789473684,9.500000000000002,0.9024390243902439,0.3770491803278688,0.2857142857142857,0.14285714285714285,1.0,0.25,0.75,0.0,0.7142857142857143,0.0,0.42857142857142855,0.0,0.0,0.0,2.4285714285714284,0.5714285714285714,0.42857142857142855,0.0,2.5714285714285716,0.0,3.4285714285714284,0.2857142857142857,0.0,0.0,2.0,0.2857142857142857,61.0,41.0,2.0,4.0
4600,Roger-Huerta,Alberto-Crane,3.8333333333333335,Lightweight,KO/TKO  Punches,"Las Vegas, Nevada, USA",2007-08-25,0.0,0.0,0.0,0.0,6.782608695652174,1.0434782608695652,6.5,0.15384615384615385,0.40625,0.6666666666666666,0.609375,1.641025641025641,1.0434782608695652,6.782608695652174,0.15384615384615385,6.5,0.3333333333333333,0.59375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7826086956521738,1.3043478260869565,0.7826086956521738,0.0,0.5217391304347826,5.217391304347826,0.0,1.0434782608695652,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.7826086956521738,1.0434782608695652,0.0,0.0,6.0,0.0,64.0,6.0,0.0,7.0
4601,Joe-Stevenson,Kurt-Pellegrino,7.0,Lightweight,U-DEC,"Las Vegas, Nevada, USA",2007-08-25,0.0,0.0,0.0,0.0,6.0,3.857142857142857,1.5555555555555556,0.6428571428571429,0.5,0.2967032967032967,1.6851851851851851,0.5934065934065934,3.857142857142857,6.0,0.6428571428571429,1.5555555555555556,0.7032967032967034,0.5,0.42857142857142855,0.42857142857142855,1.0,0.6,0.4,0.0,0.42857142857142855,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,5.714285714285714,3.5714285714285716,0.2857142857142857,0.2857142857142857,0.0,0.0,1.8571428571428572,2.4285714285714284,0.42857142857142855,0.0,3.7142857142857144,1.4285714285714286,84.0,91.0,3.0,5.0
4602,Patrick-Cote,Kendall-Grove,4.75,Middleweight,KO/TKO  Punches,"Las Vegas, Nevada, USA",2007-08-25,0.21052631578947367,0.0,0.0,0.0,4.2105263157894735,2.526315789473684,1.6666666666666667,0.6,0.6451612903225806,0.4444444444444444,1.4516129032258065,0.6888888888888889,2.526315789473684,4.2105263157894735,0.6,1.6666666666666667,0.5555555555555556,0.3548387096774194,0.0,0.0,0.0,0.0,1.0,1.0,0.21052631578947367,0.0,0.631578947368421,0.0,0.0,0.0,3.1578947368421053,0.631578947368421,0.21052631578947367,1.4736842105263157,0.8421052631578947,0.42105263157894735,1.4736842105263157,0.631578947368421,0.42105263157894735,1.894736842105263,2.3157894736842106,0.0,31.0,27.0,2.0,1.0
4603,Renato-Sobral,David-Heath,4.5,Light Heavyweight,SUB  Anaconda Choke,"Las Vegas, Nevada, USA",2007-08-25,0.0,0.0,0.0,0.0,13.333333333333334,1.3333333333333333,10.000000000000002,0.09999999999999999,0.631578947368421,0.5454545454545454,1.1578947368421053,0.8636363636363636,1.3333333333333333,13.333333333333334,0.09999999999999999,10.000000000000002,0.45454545454545453,0.3684210526315789,0.2222222222222222,0.0,0.5,0.0,0.0,0.5,0.6666666666666666,0.0,0.2222222222222222,0.0,0.0,0.0,10.0,1.3333333333333333,3.111111111111111,0.0,0.2222222222222222,0.0,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,12.666666666666666,1.1111111111111112,95.0,11.0,2.0,0.0
4604,Frank-Mir,Antoni-Hardonk,1.2833333333333332,Heavyweight,SUB  Kimura,"Las Vegas, Nevada, USA",2007-08-25,0.0,0.0,0.0,0.0,3.116883116883117,0.7792207792207793,4.0,0.25,0.8,0.3333333333333333,2.4000000000000004,0.41666666666666663,0.7792207792207793,3.116883116883117,0.25,4.0,0.6666666666666666,0.2,0.7792207792207793,0.0,1.0,0.0,0.0,0.0,0.7792207792207793,0.0,1.5584415584415585,0.0,0.0,0.0,1.5584415584415585,0.0,0.0,0.0,1.5584415584415585,0.7792207792207793,1.5584415584415585,0.7792207792207793,0.0,0.0,1.5584415584415585,0.0,5.0,3.0,1.0,0.0
4605,Thales-Leites,Ryan-Jensen,3.783333333333333,Middleweight,SUB  Armbar,"Las Vegas, Nevada, USA",2007-08-25,0.0,0.0,0.0,0.0,2.643171806167401,2.907488986784141,0.9090909090909092,1.0999999999999999,0.5555555555555556,0.4230769230769231,1.3131313131313131,0.7615384615384615,2.907488986784141,2.643171806167401,1.0999999999999999,0.9090909090909092,0.5769230769230769,0.4444444444444444,0.7929515418502203,0.0,0.75,0.0,0.0,0.25,0.5286343612334802,0.2643171806167401,0.2643171806167401,0.0,0.0,0.0,0.2643171806167401,2.1145374449339207,0.2643171806167401,0.5286343612334802,2.1145374449339207,0.2643171806167401,2.378854625550661,1.5859030837004406,0.0,0.5286343612334802,0.2643171806167401,0.7929515418502203,18.0,26.0,4.0,0.0
4606,Clay-Guida,Marcus-Aurelio,7.0,Lightweight,S-DEC,"Las Vegas, Nevada, USA",2007-08-25,0.2857142857142857,0.0,0.0,0.0,6.285714285714286,5.714285714285714,1.0999999999999999,0.9090909090909092,0.2430939226519337,0.2962962962962963,0.8204419889502762,1.2188552188552189,5.714285714285714,6.285714285714286,0.9090909090909092,1.0999999999999999,0.7037037037037037,0.7569060773480663,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.857142857142857,5.571428571428571,0.8571428571428571,0.0,1.5714285714285714,0.14285714285714285,5.0,5.714285714285714,0.2857142857142857,0.0,1.0,0.0,181.0,135.0,1.0,3.0
4607,Kenny-Florian,Alvin-Robinson,4.5,Lightweight,KO/TKO  Elbows,"Sacramento, California, USA",2007-07-07,0.0,0.0,0.0,0.0,4.444444444444445,1.3333333333333333,3.3333333333333335,0.3,0.625,0.375,1.6666666666666667,0.6,1.3333333333333333,4.444444444444445,0.3,3.3333333333333335,0.625,0.375,0.6666666666666666,0.2222222222222222,0.6,1.0,0.0,0.4,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,3.5555555555555554,0.8888888888888888,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0,0.2222222222222222,0.6666666666666666,0.4444444444444444,0.6666666666666666,3.7777777777777777,0.0,32.0,16.0,5.0,1.0
4608,Anderson-Silva,Nate-Marquardt,4.833333333333333,Middleweight,KO/TKO  Punches,"Sacramento, California, USA",2007-07-07,0.20689655172413796,0.0,0.0,0.0,2.0689655172413794,0.6206896551724138,3.3333333333333335,0.3,0.6666666666666666,0.2727272727272727,2.4444444444444446,0.40909090909090906,0.6206896551724138,2.0689655172413794,0.3,3.3333333333333335,0.7272727272727273,0.3333333333333333,0.20689655172413796,0.20689655172413796,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.20689655172413796,0.0,0.0,1.8620689655172415,0.20689655172413796,0.20689655172413796,0.20689655172413796,0.0,0.20689655172413796,0.8275862068965518,0.4137931034482759,0.0,0.0,1.2413793103448276,0.20689655172413796,15.0,11.0,1.0,2.0
4609,Sean-Sherk,Hermes-Franca,9.0,Lightweight,U-DEC,"Sacramento, California, USA",2007-07-07,0.0,0.1111111111111111,0.0,0.0,3.888888888888889,0.6666666666666666,5.833333333333334,0.17142857142857143,0.6363636363636364,0.2608695652173913,2.4393939393939394,0.40993788819875776,0.6666666666666666,3.888888888888889,0.17142857142857143,5.833333333333334,0.7391304347826086,0.36363636363636365,1.7777777777777777,0.0,0.8421052631578947,0.0,0.0,0.15789473684210525,0.2222222222222222,0.3333333333333333,2.2222222222222223,0.0,0.1111111111111111,0.1111111111111111,2.6666666666666665,0.5555555555555556,1.1111111111111112,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.1111111111111111,3.5555555555555554,0.1111111111111111,55.0,23.0,19.0,0.0
4610,Minotauro-Nogueira,Heath-Herring,7.0,Heavyweight,U-DEC,"Sacramento, California, USA",2007-07-07,0.0,0.14285714285714285,0.0,0.0,7.857142857142857,4.428571428571429,1.7741935483870965,0.5636363636363637,0.4583333333333333,0.2440944881889764,1.8776881720430105,0.5325697924123122,4.428571428571429,7.857142857142857,0.5636363636363637,1.7741935483870965,0.7559055118110236,0.5416666666666666,0.5714285714285714,0.0,0.8,0.0,0.0,0.2,0.2857142857142857,0.0,1.0,0.0,0.0,0.2857142857142857,6.285714285714286,2.7142857142857144,1.5714285714285714,0.42857142857142855,0.0,1.2857142857142858,6.428571428571429,3.0,1.1428571428571428,0.7142857142857143,0.2857142857142857,0.7142857142857143,120.0,127.0,5.0,0.0
4611,Stephan-Bonnar,Mike-Nickels,2.2333333333333334,Light Heavyweight,SUB  Rear Naked Choke,"Sacramento, California, USA",2007-07-07,0.0,0.0,0.0,0.0,0.8955223880597015,0.8955223880597015,1.0,1.0,0.4,0.2222222222222222,1.8000000000000003,0.5555555555555555,0.8955223880597015,0.8955223880597015,1.0,1.0,0.7777777777777778,0.6,0.0,0.44776119402985076,0.0,0.5,0.5,0.0,0.8955223880597015,0.0,0.8955223880597015,0.0,0.0,0.0,0.44776119402985076,0.44776119402985076,0.0,0.0,0.44776119402985076,0.44776119402985076,0.8955223880597015,0.8955223880597015,0.0,0.0,0.0,0.0,5.0,9.0,0.0,2.0
4612,Jorge-Gurgel,Diego-Saraiva,7.0,Lightweight,U-DEC,"Sacramento, California, USA",2007-07-07,0.0,0.0,0.0,0.0,9.571428571428571,7.0,1.3673469387755102,0.7313432835820896,0.29130434782608694,0.29518072289156627,0.9868677905944986,1.0133069591800037,7.0,9.571428571428571,0.7313432835820896,1.3673469387755102,0.7048192771084337,0.7086956521739131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.142857142857142,6.0,0.5714285714285714,0.5714285714285714,0.8571428571428571,0.42857142857142855,5.714285714285714,6.142857142857143,1.5714285714285714,0.5714285714285714,2.2857142857142856,0.2857142857142857,230.0,166.0,0.0,2.0
4613,Chris-Lytle,Jason-Gilliam,2.25,Welterweight,SUB  Triangle Choke,"Sacramento, California, USA",2007-07-07,0.0,0.0,0.0,0.0,2.2222222222222223,1.3333333333333333,1.6666666666666667,0.6,0.625,0.42857142857142855,1.4583333333333335,0.6857142857142857,1.3333333333333333,2.2222222222222223,0.6,1.6666666666666667,0.5714285714285714,0.375,0.4444444444444444,0.0,1.0,0.0,0.0,0.0,2.2222222222222223,0.0,1.3333333333333333,0.0,0.4444444444444444,0.4444444444444444,0.8888888888888888,0.0,0.8888888888888888,1.3333333333333333,0.4444444444444444,0.0,1.3333333333333333,0.8888888888888888,0.0,0.4444444444444444,0.8888888888888888,0.0,8.0,7.0,1.0,0.0
4614,Frankie-Edgar,Mark-Bocek,4.916666666666667,Lightweight,KO/TKO  Punches,"Sacramento, California, USA",2007-07-07,0.0,0.0,0.0,0.0,6.305084745762711,1.2203389830508473,5.166666666666667,0.1935483870967742,0.5740740740740741,0.15789473684210525,3.6358024691358026,0.27504244482173174,1.2203389830508473,6.305084745762711,0.1935483870967742,5.166666666666667,0.8421052631578947,0.42592592592592593,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4067796610169491,0.0,0.0,0.0,5.694915254237288,1.2203389830508473,0.4067796610169491,0.0,0.20338983050847456,0.0,2.847457627118644,1.2203389830508473,1.0169491525423728,0.0,2.4406779661016946,0.0,54.0,38.0,0.0,5.0
4615,BJ-Penn,Jens-Pulver,4.2,Lightweight,SUB  Rear Naked Choke,"Las Vegas, Nevada, USA",2007-06-23,0.0,0.0,0.0,0.0,5.476190476190476,1.4285714285714286,3.8333333333333335,0.2608695652173913,0.7419354838709677,0.3333333333333333,2.2258064516129035,0.4492753623188406,1.4285714285714286,5.476190476190476,0.2608695652173913,3.8333333333333335,0.6666666666666666,0.25806451612903225,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.0,1.6666666666666665,0.0,0.0,0.0,5.0,1.1904761904761905,0.47619047619047616,0.23809523809523808,0.0,0.0,1.9047619047619047,0.47619047619047616,0.47619047619047616,0.47619047619047616,3.095238095238095,0.47619047619047616,31.0,18.0,3.0,0.0
4616,Nate-Diaz,Manvel-Gamburyan,1.3333333333333333,Lightweight,SUB  Injury,"Las Vegas, Nevada, USA",2007-06-23,0.0,0.0,0.0,0.0,1.5,12.0,0.125,8.0,0.4,0.47058823529411764,0.8500000000000001,1.176470588235294,12.0,1.5,8.0,0.125,0.5294117647058824,0.6,0.0,0.75,0.0,0.25,0.75,1.0,0.75,0.75,0.0,0.75,0.0,0.0,1.5,9.0,0.0,0.0,0.0,3.0,1.5,0.75,0.0,3.75,0.0,7.5,5.0,34.0,1.0,4.0
4617,Thales-Leites,Floyd-Sword,3.8333333333333335,Middleweight,SUB  Arm Triangle,"Las Vegas, Nevada, USA",2007-06-23,0.0,0.0,0.0,0.0,1.5652173913043477,0.7826086956521738,2.0,0.5,0.6,0.42857142857142855,1.4000000000000001,0.7142857142857143,0.7826086956521738,1.5652173913043477,0.5,2.0,0.5714285714285714,0.4,0.5217391304347826,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.2608695652173913,0.0,1.0434782608695652,0.0,0.0,0.0,0.5217391304347826,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.7826086956521738,0.2608695652173913,0.5217391304347826,0.5217391304347826,0.0,0.2608695652173913,1.0434782608695652,0.0,10.0,7.0,3.0,0.0
4618,Roger-Huerta,Doug-Evans,4.5,Lightweight,KO/TKO  Punches,"Las Vegas, Nevada, USA",2007-06-23,0.0,0.0,0.0,0.0,7.555555555555555,4.444444444444445,1.7,0.5882352941176471,0.4358974358974359,0.39215686274509803,1.1115384615384616,0.8996539792387543,4.444444444444445,7.555555555555555,0.5882352941176471,1.7,0.6078431372549019,0.5641025641025641,0.0,0.8888888888888888,0.0,0.8,0.2,1.0,0.0,0.0,0.8888888888888888,0.4444444444444444,0.2222222222222222,0.0,4.666666666666667,2.6666666666666665,2.2222222222222223,0.8888888888888888,0.6666666666666666,0.8888888888888888,3.5555555555555554,1.7777777777777777,1.1111111111111112,2.2222222222222223,2.888888888888889,0.4444444444444444,78.0,51.0,6.0,5.0
4619,Joe-Lauzon,Brandon-Melendez,3.15,Lightweight,SUB  Triangle Choke,"Las Vegas, Nevada, USA",2007-06-23,0.0,0.0,0.0,0.0,1.2698412698412698,1.9047619047619049,0.6666666666666666,1.5000000000000002,0.36363636363636365,0.2608695652173913,1.393939393939394,0.717391304347826,1.9047619047619049,1.2698412698412698,1.5000000000000002,0.6666666666666666,0.7391304347826086,0.6363636363636364,0.9523809523809524,0.0,0.75,0.0,0.0,0.25,1.9047619047619049,0.0,2.857142857142857,0.31746031746031744,0.31746031746031744,0.6349206349206349,0.9523809523809524,1.5873015873015874,0.31746031746031744,0.31746031746031744,0.0,0.0,0.0,1.5873015873015874,0.0,0.0,1.2698412698412698,0.31746031746031744,11.0,23.0,4.0,0.0
4620,Cole-Miller,Andy-Wang,1.1666666666666667,Lightweight,KO/TKO  Kick,"Las Vegas, Nevada, USA",2007-06-23,0.8571428571428571,0.0,0.0,0.0,10.285714285714285,3.4285714285714284,3.0,0.33333333333333337,0.375,0.36363636363636365,1.03125,0.9696969696969697,3.4285714285714284,10.285714285714285,0.33333333333333337,3.0,0.6363636363636364,0.625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.428571428571429,2.571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.0,2.571428571428571,0.8571428571428571,0.8571428571428571,2.571428571428571,6.857142857142857,0.0,32.0,11.0,0.0,1.0
4621,Leonard-Garcia,Allen-Berube,4.366666666666666,Lightweight,SUB  Rear Naked Choke,"Las Vegas, Nevada, USA",2007-06-23,0.0,0.0,0.0,0.0,0.9160305343511451,0.9160305343511451,1.0,1.0,0.6666666666666666,0.8,0.8333333333333333,1.2000000000000002,0.9160305343511451,0.9160305343511451,1.0,1.0,0.2,0.3333333333333333,0.0,0.45801526717557256,0.0,1.0,0.0,0.0,0.22900763358778628,0.22900763358778628,0.9160305343511451,0.22900763358778628,0.45801526717557256,0.0,0.6870229007633588,0.9160305343511451,0.0,0.0,0.22900763358778628,0.0,0.45801526717557256,0.0,0.0,0.0,0.45801526717557256,0.9160305343511451,6.0,5.0,0.0,2.0
4622,Matt-Wiman,Brian-Geraghty,2.15,Lightweight,KO/TKO  Punches,"Las Vegas, Nevada, USA",2007-06-23,0.0,0.0,0.0,0.0,9.767441860465116,0.46511627906976744,21.0,0.04761904761904762,0.6363636363636364,0.25,2.5454545454545454,0.39285714285714285,0.46511627906976744,9.767441860465116,0.04761904761904762,21.0,0.75,0.36363636363636365,0.46511627906976744,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.9302325581395349,0.0,0.0,0.0,8.837209302325581,0.46511627906976744,0.46511627906976744,0.0,0.46511627906976744,0.0,0.46511627906976744,0.0,0.0,0.46511627906976744,9.30232558139535,0.0,33.0,4.0,2.0,0.0
4623,Rich-Franklin,Yushin-Okami,7.0,Middleweight,U-DEC,"Belfast, Northern Ireland, United Kingdom",2007-06-16,0.0,0.0,0.0,0.0,5.142857142857143,2.4285714285714284,2.11764705882353,0.47222222222222215,0.35294117647058826,0.288135593220339,1.2249134948096887,0.8163841807909604,2.4285714285714284,5.142857142857143,0.47222222222222215,2.11764705882353,0.711864406779661,0.6470588235294118,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.5,0.5,0.6666666666666666,0.0,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.0,0.0,1.8571428571428572,1.2857142857142858,1.4285714285714286,0.42857142857142855,1.8571428571428572,0.7142857142857143,4.0,1.7142857142857142,1.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,102.0,59.0,3.0,2.0
4624,Forrest-Griffin,Hector-Ramirez,7.0,Light Heavyweight,U-DEC,"Belfast, Northern Ireland, United Kingdom",2007-06-16,0.0,0.0,0.0,0.0,16.142857142857142,2.857142857142857,5.6499999999999995,0.17699115044247787,0.45934959349593496,0.2702702702702703,1.6995934959349592,0.5883759866060752,2.857142857142857,16.142857142857142,0.17699115044247787,5.6499999999999995,0.7297297297297297,0.540650406504065,0.0,0.2857142857142857,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,7.571428571428571,2.7142857142857144,2.7142857142857144,0.14285714285714285,5.857142857142857,0.0,11.0,2.4285714285714284,5.142857142857143,0.2857142857142857,0.0,0.14285714285714285,246.0,74.0,1.0,3.0
4625,Jason-MacDonald,Rory-Singer,4.3,Middleweight,KO/TKO  Punches,"Belfast, Northern Ireland, United Kingdom",2007-06-16,0.0,0.0,0.0,0.0,6.976744186046512,3.9534883720930236,1.764705882352941,0.5666666666666668,0.6122448979591837,0.68,0.900360144057623,1.1106666666666667,3.9534883720930236,6.976744186046512,0.5666666666666668,1.764705882352941,0.32,0.3877551020408163,0.46511627906976744,0.23255813953488372,0.2857142857142857,0.5,0.5,0.7142857142857143,0.0,0.23255813953488372,0.46511627906976744,0.46511627906976744,0.23255813953488372,0.0,4.4186046511627906,2.3255813953488373,0.6976744186046512,1.1627906976744187,1.8604651162790697,0.46511627906976744,0.46511627906976744,0.0,1.8604651162790697,3.488372093023256,4.651162790697675,0.46511627906976744,49.0,25.0,7.0,2.0
4626,Tyson-Griffin,Clay-Guida,7.0,Lightweight,S-DEC,"Belfast, Northern Ireland, United Kingdom",2007-06-16,0.0,0.0,0.0,0.0,7.142857142857143,5.142857142857143,1.3888888888888888,0.72,0.5747126436781609,0.5538461538461539,1.0376756066411237,0.9636923076923078,5.142857142857143,7.142857142857143,0.72,1.3888888888888888,0.4461538461538462,0.42528735632183906,0.2857142857142857,0.5714285714285714,1.0,0.2857142857142857,0.7142857142857143,0.0,0.2857142857142857,0.2857142857142857,0.0,0.5714285714285714,0.0,0.0,4.428571428571429,3.142857142857143,2.2857142857142856,1.7142857142857142,0.42857142857142855,0.2857142857142857,3.857142857142857,1.5714285714285714,0.8571428571428571,0.7142857142857143,2.4285714285714284,2.857142857142857,87.0,65.0,2.0,14.0
4627,Ed-Herman,Scott-Smith,3.4166666666666665,Middleweight,SUB  Rear Naked Choke,"Belfast, Northern Ireland, United Kingdom",2007-06-16,0.0,0.0,0.0,0.0,7.024390243902439,0.8780487804878049,8.0,0.125,0.5581395348837209,0.5,1.1162790697674418,0.8958333333333334,0.8780487804878049,7.024390243902439,0.125,8.0,0.5,0.4418604651162791,0.8780487804878049,0.0,0.6,0.0,0.0,0.4,0.5853658536585367,0.5853658536585367,0.29268292682926833,0.0,0.0,0.0,7.024390243902439,0.8780487804878049,0.0,0.0,0.0,0.0,0.29268292682926833,0.0,1.1707317073170733,0.0,5.560975609756098,0.8780487804878049,43.0,6.0,5.0,0.0
4628,Marcus-Davis,Jason-Tan,1.25,Welterweight,KO/TKO  Punches,"Belfast, Northern Ireland, United Kingdom",2007-06-16,0.8,0.0,0.0,0.0,7.2,4.8,1.5,0.6666666666666666,0.6428571428571429,0.46153846153846156,1.3928571428571428,0.717948717948718,4.8,7.2,0.6666666666666666,1.5,0.5384615384615384,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,4.8,4.0,4.8,0.0,0.0,3.2,0.0,14.0,13.0,0.0,0.0
