,fight,date,fighter_1,cumultime_1,cumulStr_Att_fighter_1,cumulStr_Att_oponent_1,cumulTD_Att_fighter_1,cumulTD_Att_oponent_1,KDPM_1,KDPM_ratio_1,SLPM_1,SLPM_ratio_1,SAPM_1,SAPM_ratio_1,Str_Acc_1,Str_Def_1,TD_Acc_1,TD_Def_1,SubPM_1,PassPM_1,RevPM_1,Head_SLPM_1,Body_SLPM_1,Leg_SLPM_1,Dist_SLPM_1,Clinch_SLPM_1,Ground_SLPM_1,wins_1,losses_1,implied_prob_1,prev_1,height_1,weight_1,reach_1,age_1,stance_Orthodox_1,stance_Southpaw_1,stance_Switch_1,winner,fighter_2,cumultime_2,cumulStr_Att_fighter_2,cumulStr_Att_oponent_2,cumulTD_Att_fighter_2,cumulTD_Att_oponent_2,KDPM_2,KDPM_ratio_2,SLPM_2,SLPM_ratio_2,SAPM_2,SAPM_ratio_2,Str_Acc_2,Str_Def_2,TD_Acc_2,TD_Def_2,SubPM_2,PassPM_2,RevPM_2,Head_SLPM_2,Body_SLPM_2,Leg_SLPM_2,Dist_SLPM_2,Clinch_SLPM_2,Ground_SLPM_2,wins_2,losses_2,implied_prob_2,prev_2,height_2,weight_2,reach_2,age_2,stance_Orthodox_2,stance_Southpaw_2,stance_Switch_2
399,Joseph Benavidez vs Sergio Pettis,2018-06-09,Sergio-Pettis,67.21666666666667,1317.0,1307.0,36.0,43.0,0.00579633607156543,0.0,1.0734023481488475,0.16253860597810746,1.113994778890964,0.1670400175038342,0.0027845831505926085,0.004866700801078518,0.07129629629629633,0.09189737910668144,0.006375969678721971,0.0148772625836846,0.006375969678721971,0.8009372664128819,0.15761062598339273,0.1148544557525726,0.8938356982779966,0.06883516299257487,0.11073148687827587,7,3,0.3448275862068966,10,66.0,125.0,69.0,24.0,1,0,0,1,Joseph-Benavidez,81.4,1790.0,1264.0,51.0,62.0,0.018535419906211496,0.0,1.4374420563503916,0.3334690451217989,0.8516806351467522,0.1269927379988505,0.002981369834835918,0.006668566888403504,0.06524413687043444,0.16410313417953487,0.013353880914080822,0.07949837231981711,0.0029721803915352296,0.7741888447323293,0.3799890754313513,0.2832641361867108,1.1128267459702246,0.19326057354226364,0.1313547368379032,12,2,0.6289308176100629,14,64.0,125.0,65.0,33.0,0,1,0
1008,Ricardo Lamas vs Mirsad Bektic,2018-06-09,Ricardo-Lamas,66.86666666666666,815.0,825.0,40.0,27.0,0.011011968910515264,0.0,0.9501435139822156,0.2758194749141493,1.0517217194141963,0.2529477951712685,0.006913395886953197,0.008634602922117955,0.12454545454545456,0.2351851851851852,0.015895673836728543,0.03883369083318329,0.0113175714093169,0.4966077437938259,0.14706471822473535,0.3064710519636543,0.6987432072908897,0.15691974974240389,0.09448055694892214,9,4,0.31746031746031744,13,68.0,145.0,71.0,36.0,1,0,0,2,Mirsad-Bektic,27.96666666666667,271.0,291.0,14.0,21.0,0.019572200646737283,0.0,0.8536883614206182,0.7914376571298972,1.5538397894458538,0.371638126843904,0.009039495638570543,0.012437032186249669,0.13095238095238093,0.14285714285714285,0.023102611733143392,0.08991854300245787,0.011833548885046974,0.6799741497045673,0.09542540912910198,0.07828880258694912,0.4730800143014968,0.07747051353972564,0.30313783357939594,5,1,0.6896551724137931,6,68.0,145.0,70.0,27.0,1,0,0
396,Andrei Arlovski vs Tai Tuivasa,2018-06-09,Tai-Tuivasa,6.883333333333333,70.0,47.0,2.0,2.0,0.0,0.0,2.717223822603337,1.9062293638564831,0.8868301926518584,0.3310819421434944,0.01816305469556244,0.023748119492800344,0.0,0.5,0.0,0.03169711644287916,0.0,1.9583305419709247,0.7271961641895319,0.03169711644287916,1.7373694838691156,0.9798543387342208,0.0,2,0,0.6896551724137931,2,74.0,264.0,75.0,25.0,0,1,0,1,Andrei-Arlovski,79.43333333333334,1070.0,1106.0,12.0,47.0,0.017330914986350247,0.02517834662190516,1.042471355021908,0.2203147010397929,1.242507574746036,0.25631867115225004,0.0069534956677451114,0.008002791588597215,0.18055555555555555,0.15984464707868964,0.006451579496712901,0.03251504684973832,0.004376441038863574,0.6684353823176102,0.14692538137593136,0.2271105913283662,0.6737699218102845,0.1349042555057502,0.23379717770587305,9,7,0.3225806451612903,16,75.0,240.0,77.0,39.0,1,0,0
1003,Alistair Overeem vs Curtis Blaydes,2018-06-09,Alistair-Overeem,54.31666666666668,537.0,574.0,16.0,8.0,0.053546263429328535,0.009205277692543723,1.3110802630858072,0.4451756845838161,1.7559396651005688,0.7379922251256325,0.011997820362265729,0.008589546762710372,0.13541666666666666,0.625,0.006767282798049799,0.013628592947402395,0.0,0.753726600001657,0.3739177012415799,0.18343596184257008,0.7536971764824884,0.3270709897363503,0.2303120968669683,8,5,0.3636363636363637,13,76.0,265.0,80.0,38.0,1,0,0,2,Curtis-Blaydes,25.68333333333333,337.0,539.0,10.0,37.0,0.005562250857513674,0.0,1.2863976594952562,0.11293865122547796,2.186069535132261,0.41018873480605744,0.006482092731306262,0.004789257675362612,0.13333333333333333,0.039253539253539256,0.0,0.006489292667099287,0.0,0.8788948369960456,0.17451124781576707,0.2329915746834436,0.9869443181553672,0.2682191634476968,0.031234177892192176,4,1,0.6369426751592356,5,76.0,265.0,80.0,27.0,1,0,0
570,Rashad Coulter vs Chris de la Rocha,2018-06-09,Chris-de-la-Rocha,5.816666666666666,128.0,118.0,0.0,7.0,0.0,0.0,2.202543574903141,0.2671368745867313,4.560014850212759,2.6943977867799624,0.004557291666666667,0.007220684884123141,,0.14285714285714285,0.0,0.0,0.0,1.996925244409752,0.17134860874449068,0.034269721748898134,1.825576635665261,0.3084274957400832,0.06853944349779628,0,2,0.4545454545454545,2,75.0,250.0,80.0,39.0,1,0,0,1,Rashad-Coulter,9.183333333333334,119.0,250.0,2.0,2.0,0.02375845570037948,0.0,1.3748915016176124,0.2776240903564569,2.6758391139358557,0.3610515316504427,0.008780218914875187,0.0041111870585554796,0.0,0.5,0.0,0.0,0.0,1.1376512700587504,0.14229249011857706,0.09494774144028464,1.019117235640553,0.3082573545763004,0.04751691140075896,0,2,0.5235602094240838,2,71.0,205.0,76.0,36.0,1,0,0
37,Yoel Romero vs Robert Whittaker,2018-06-09,Robert-Whittaker,63.43333333333334,1322.0,1530.0,31.0,28.0,0.024681310845402333,0.007882291119285338,1.5935414889061503,0.20001621223366853,1.8406115279017061,0.3357800491002745,0.003690537637712824,0.004531148775681738,0.06630824372759855,0.22053571428571428,0.005874999592013918,0.014264650527593053,0.002252083176938668,1.0530333683022601,0.2267593417039471,0.31374877889994346,1.2774298884810549,0.17851316121451624,0.13759843921057888,10,2,0.5235602094240838,12,72.0,185.0,73.0,27.0,1,0,0,1,Yoel-Romero,46.36666666666666,819.0,766.0,34.0,47.0,0.0056755836391842295,0.0,1.4887430087223181,0.17758878454987595,1.9187206253629967,0.3499091792730624,0.00468179613908492,0.00601160930209292,0.017682072829131652,0.12080378250591015,0.00726984870637081,0.014467246575811419,0.0,0.6703873120227837,0.4834154941533786,0.3349402025461557,1.145766069353698,0.19542865001586585,0.14754828935275424,9,1,0.4761904761904762,10,72.0,185.0,73.0,41.0,0,1,0
260,Rashad Evans vs Anthony Smith,2018-06-09,Anthony-Smith,32.78333333333333,520.0,565.0,11.0,21.0,0.005199426907611961,0.0,1.5120062230332498,0.1902021177841612,2.261911570296789,0.38163435174185145,0.006036478128767464,0.005784786991025677,0.11212121212121212,0.15555555555555556,0.0043576149320938345,0.028794317515534674,0.021540482902963842,0.948339384282584,0.2316527545730747,0.3320140841775911,1.082217628225177,0.22841631687534275,0.20137227793273013,4,3,0.6666666666666666,7,76.0,205.0,76.0,29.0,1,0,0,1,Rashad-Evans,117.71666666666668,1590.0,1630.0,103.0,50.0,0.008239485873114046,0.0,0.8428460064425035,0.30841036747988226,0.8206587940667079,0.24047341462842384,0.0047974481955807,0.007846992222781162,0.06579140923801118,0.17488888888888887,0.0,0.04803408791452962,0.0009438859785737883,0.6635682682088357,0.12334949190186408,0.05592824633180383,0.4750180932582578,0.15125992959675752,0.2165679835874884,13,7,0.3205128205128205,20,72.0,205.0,75.0,38.0,1,0,0
1315,Claudia Gadelha vs Carla Esparza,2018-06-09,Carla-Esparza,36.71666666666667,554.0,526.0,31.0,42.0,0.0,0.0,1.205571187927266,0.5221394822297897,0.80301042675584,0.12393647811406655,0.0051169624915587296,0.0074430868935913145,0.07066052227342551,0.09489573607220668,0.007932695485855562,0.07094096248779402,0.0038907982621101092,1.0452400559033586,0.14476793897546694,0.015563193048440437,0.540138749004786,0.22032004138395608,0.445112397538524,4,2,0.19047619047619047,6,61.0,115.0,63.0,30.0,0,0,0,2,Claudia-Gadelha,47.05,1036.0,926.0,38.0,29.0,0.005397837491355026,0.0,1.4008217875746318,0.2456186107016112,1.0552440461327068,0.1406806507611383,0.0027936162546642464,0.0048343381589312645,0.11085405822247928,0.1400862068965517,0.01607737047886174,0.07128906277004743,0.0,1.0174702448356217,0.3263368842365724,0.05701465850243746,0.8548603904085517,0.19543932507121306,0.3505220720948671,4,3,0.7246376811594204,7,64.0,115.0,63.0,29.0,1,0,0
1232,Clay Guida vs Charles Oliveira,2018-06-09,Clay-Guida,137.96666666666667,2293.0,2086.0,173.0,57.0,0.007772208971329022,0.00724812756704518,0.9874847031221904,0.3280406799895866,1.054812983797322,0.3415271934407368,0.0038420464265075923,0.008027391778896347,0.04801806254118393,0.16286549707602338,0.02642716050374715,0.07692197027230607,0.0010354467952921683,0.6266815125579047,0.16163433626355325,0.1991688543007325,0.5603161104548791,0.1490457549751277,0.27812283769218404,14,11,0.425531914893617,25,67.0,155.0,70.0,36.0,1,0,0,2,Charles-Oliveira,64.91666666666666,746.0,818.0,49.0,39.0,0.0,0.0,1.2296130055967494,0.3626794807658302,1.7746810672897395,0.3699448330442158,0.010986854509241731,0.010824340250528214,0.13650278293135434,0.1109076109076109,0.05035105789105703,0.10294291334805207,0.0,0.7727596888814715,0.3047717887842509,0.15208152793102706,0.7235699183496836,0.211120763424106,0.2949223238229597,10,8,0.5747126436781609,18,70.0,155.0,74.0,28.0,1,0,0
588,Donald Cerrone vs Leon Edwards,2018-06-23,Leon-Edwards,54.13333333333333,539.0,515.0,37.0,49.0,0.00528427155571306,0.0,0.6846212703874911,0.3116068135718237,1.0428994078506744,0.15544857618871993,0.007181935152522409,0.009080034450613785,0.05990990990990992,0.08849144053225685,0.014238253440911246,0.07489876731870677,0.00792325818484747,0.4878318455745741,0.14984001152715376,0.04694941328576338,0.4501400506996344,0.08126253776195498,0.15321868192590182,7,2,0.6711409395973155,9,74.0,170.0,74.0,26.0,0,1,0,1,Donald-Cerrone,125.15,2374.0,2388.0,70.0,39.0,0.04230717517255635,0.02397123451857771,1.9182037067513773,0.2522981199242569,2.105791726343828,0.32627041884899016,0.005484361533234954,0.005981207864260308,0.08914965986394559,0.3125763125763126,0.01540058627332446,0.03859767754650988,0.002800396321250881,1.0694838895527048,0.4405969458182958,0.4081228713803773,1.5430730870317952,0.18495995795741293,0.19017066176216987,20,7,0.3076923076923077,27,73.0,155.0,73.0,35.0,1,0,0
600,Jessica-Rose Clark vs Jessica Eye,2018-06-23,Jessica-Eye,44.5,751.0,686.0,11.0,17.0,0.0,0.0,1.4703049759229534,0.196845820933457,1.02215088282504,0.16437856242689586,0.004039486982229991,0.005847537333347581,0.09090909090909093,0.11372549019607844,0.012841091492776886,0.02247191011235955,0.0,1.0240770465489566,0.1335473515248796,0.31268057784911724,1.235313001605136,0.14831460674157304,0.08667736757624399,2,5,0.4,7,66.0,125.0,66.0,31.0,1,0,0,1,Jessica-Rose-Clark,14.0,263.0,272.0,5.0,6.0,0.0,0.0,1.2142857142857142,0.11609875273241613,1.5918367346938775,0.1837403337403337,0.0034444980255248416,0.003155572573857129,0.13333333333333333,0.1111111111111111,0.010204081632653059,0.020408163265306117,0.010204081632653059,0.8877551020408164,0.2551020408163265,0.07142857142857142,1.010204081632653,0.0510204081632653,0.15306122448979592,2,0,0.6172839506172839,2,65.0,125.0,64.0,30.0,1,0,0
1138,Shinsho Anzai vs Jake Matthews,2018-06-23,Shinsho-Anzai,14.066666666666665,177.0,207.0,24.0,3.0,0.0,0.0,1.6198963098490249,0.1972044742067443,1.7770822343731592,0.23281633731907844,0.010449966314295522,0.006664179281379454,0.052714646464646464,0.6666666666666666,0.0,0.07783528806597832,0.0,1.076788016058276,0.34400751092857873,0.19910078286217006,0.935899895384802,0.6482993590152021,0.03569705544902072,2,1,0.17482517482517484,3,67.0,170.0,70.0,32.0,1,0,0,2,Jake-Matthews,50.86666666666667,638.0,489.0,40.0,14.0,0.005616925669350311,0.0,1.1829581209939708,0.433984102398257,0.6146966010135908,0.10521961761233736,0.007419363095023172,0.010701687566147651,0.08901515151515152,0.2380952380952381,0.03167523561753538,0.05964784969741858,0.0028084628346751552,0.9152018937106736,0.1307484731463785,0.13700775413691882,0.499361266925122,0.12419251750500328,0.5594043365638457,6,3,0.8474576271186441,9,71.0,170.0,73.0,23.0,1,0,0
3,Brad Tavares vs Israel Adesanya,2018-07-06,Israel-Adesanya,11.616666666666667,169.0,229.0,16.0,6.0,0.0,0.0,1.1111793489078294,0.14308815132219785,1.5352912319281853,0.2729400781201733,0.005572044400660112,0.00440159549329855,0.0125,0.1111111111111111,0.0,0.018646183488804518,0.0,0.4931027619289329,0.22850453908780205,0.3895720478910944,0.8314865965757615,0.2796927523320677,0.0,2,0,0.5235602094240838,2,76.0,185.0,80.0,28.0,0,0,1,1,Brad-Tavares,97.63333333333333,1380.0,1350.0,55.0,66.0,0.016330545521395644,0.010242403550699898,1.0222921674861778,0.2452966374690229,0.9640864531587416,0.16474707420944731,0.00545641359619634,0.006769359236174826,0.07666666666666667,0.1617123617123617,0.005290032603108738,0.016995636661051482,0.004389601521728528,0.5981667081003509,0.16648114270899053,0.25764431667683635,0.6829816488604016,0.2486739445477545,0.09063657407802167,12,4,0.4878048780487805,16,73.0,185.0,74.0,30.0,1,0,0
265,Alex Caceres vs Martin Bravo,2018-07-06,Alex-Caceres,96.45,1612.0,1601.0,32.0,55.0,0.006249423454956728,0.0,1.1127519273820696,0.3197657112093384,1.2090753233700864,0.17196066498965598,0.004559494007406558,0.005944067767560925,0.18888888888888888,0.1111111111111111,0.02158654406670998,0.03216095023752566,0.010650190610199495,0.6865188561992455,0.269995707050576,0.15623736413224856,0.8598725117030662,0.12791438334300154,0.12496503233600192,8,9,0.5555555555555556,17,70.0,145.0,73.0,30.0,0,1,0,1,Martin-Bravo,3.35,128.0,71.0,0.0,6.0,0.7912087912087913,0.0,9.175660160734788,2.0689655172413794,3.656880432999836,0.2142857142857143,0.009196059622195985,0.01746755040044187,,0.1388888888888889,0.0,0.0,0.0,6.160406757421683,2.1216991963260616,0.8935542069870429,7.388551746760702,0.2046908315565032,1.5824175824175826,1,1,0.4484304932735426,2,68.0,145.0,71.0,24.0,0,1,0
758,Oskar Piechota vs Gerald Meerschaert,2018-07-06,Oskar-Piechota,8.9,115.0,78.0,3.0,0.0,0.07518796992481203,0.0,1.9041986989946773,0.6088896232650364,0.7459660386922361,0.08698423189500518,0.01195545922053636,0.01631054131054131,0.1111111111111111,,0.04815409309791332,0.04815409309791332,0.0,1.4108304469037762,0.2466841260454507,0.2466841260454507,1.0729069865675422,0.19261637239165327,0.6386753400354819,2,0,0.6711409395973155,2,72.0,185.0,76.0,28.0,0,1,0,2,Gerald-Meerschaert,12.133333333333333,86.0,242.0,14.0,3.0,0.0,0.0,1.0836419758383549,0.17137624280481425,2.9441649931936698,0.8173884938590822,0.02111195902423881,0.009371763437678341,0.1125,0.3333333333333333,0.0775819924756095,0.07147355749840223,0.0,0.8684646594320177,0.12332388108785625,0.0918534353184809,0.7187894370727728,0.13247621943274118,0.2323763193328411,3,1,0.3322259136212625,4,73.0,185.0,77.0,30.0,0,1,0
281,Daniel Cormier vs Stipe Miocic,2018-07-07,Daniel-Cormier,58.46666666666667,989.0,852.0,31.0,28.0,0.016668428181190468,0.0,1.4759605334172978,0.3858574855793501,1.1342410847682267,0.15409840172402592,0.005294201444961556,0.006409606604269045,0.14811827956989249,0.198171768707483,0.015220350757773369,0.06391827595651743,0.0,1.141599662162141,0.2138104552394122,0.12055041601574445,0.7018236634878069,0.3723868200897124,0.4017500498397788,9,1,0.36101083032490977,10,71.0,235.0,72.0,39.0,1,0,0,1,Stipe-Miocic,66.64999999999999,1308.0,1189.0,51.0,23.0,0.0696666297655474,0.0,1.990163597337232,0.38838843545038304,1.5674319232693756,0.2154419295410692,0.005223952075611247,0.006268984174751404,0.09936196700902583,0.1363871635610766,0.0,0.031904382165175715,0.0,1.6055205200154044,0.17792600542358986,0.20671707189823754,1.271216110722843,0.1364953648442281,0.5824521217701605,12,2,0.6493506493506493,14,76.0,240.0,80.0,35.0,1,0,0
841,Mike Perry vs Paul Felder,2018-07-07,Paul-Felder,55.28333333333333,764.0,789.0,33.0,16.0,0.006405633074904053,0.0,0.9828546134600836,0.14213407715902604,1.2769748260331737,0.3454050770686922,0.00571928281241425,0.006191803993366582,0.06186868686868687,0.20572916666666666,0.016239520776723332,0.03339904385231378,0.00613088165625008,0.5063991777448009,0.2250994591782624,0.25135597653702035,0.7253480045061059,0.14095046631613095,0.1165561426378469,7,3,0.5882352941176471,10,71.0,155.0,70.0,34.0,1,0,0,2,Mike-Perry,34.7,721.0,775.0,10.0,12.0,0.026004346217383824,0.0,1.5729265405307742,0.18929842577942305,1.91635860362049,0.3179301765926617,0.004009592629273413,0.004783594343869164,0.125,0.1125,0.0,0.0,0.0,1.16059037051759,0.18007410456978182,0.2322620654434027,1.331036092307564,0.2076522609189592,0.03423818730425085,4,3,0.4,7,70.0,170.0,71.0,26.0,1,0,0
926,Raphael Assuncao vs Rob Font,2018-07-07,Rob-Font,31.366666666666664,596.0,583.0,14.0,9.0,0.014538059660517463,0.0,1.7163877118365862,0.3584221693135408,1.4404260117221928,0.21685195781901406,0.005160583510444295,0.007508137862184742,0.12142857142857146,0.2407407407407408,0.02550578532404971,0.0198127535948862,0.0,1.1063892616571742,0.3420090442501129,0.2679894059292992,1.4095617399626414,0.1745068731820213,0.13231909869192354,5,2,0.4201680672268908,7,68.0,135.0,71.0,31.0,1,0,0,2,Raphael-Assuncao,66.63333333333333,1360.0,1238.0,37.0,32.0,0.014508533038897969,0.0,1.6965526106706603,0.3745844420729593,0.9674082084597478,0.1291979293406119,0.0036962247729455814,0.006597645069999343,0.0623873873873874,0.275,0.007409719897542757,0.030616812165481237,0.0,0.8465377718953895,0.3084677446313104,0.5415470941439606,1.3956027587856965,0.11527320108720787,0.18567665079775625,10,2,0.5617977528089888,12,65.0,135.0,66.0,35.0,1,0,0
114,Lando Vannata vs Drakkar Klose,2018-07-07,Drakkar-Klose,21.0,257.0,326.0,13.0,12.0,0.0,0.0,0.6462585034013605,0.0926344896933132,1.0816326530612246,0.2653000594177065,0.004305674869877205,0.004627562122535621,0.047619047619047616,0.10317460317460317,0.0,0.013605442176870748,0.006802721088435374,0.2789115646258504,0.2585034013605442,0.10884353741496597,0.4829931972789116,0.14285714285714285,0.020408163265306117,2,1,0.36496350364963503,3,69.0,155.0,70.0,30.0,1,0,0,1,Lando-Vannata,12.033333333333333,315.0,292.0,9.0,1.0,0.024683908834096702,0.0,2.604293432904826,0.2401887367625813,3.0300085805968804,0.2828422731469823,0.005328699078699079,0.005458462531033981,0.031746031746031744,0.0,0.0,0.0,0.0,1.2876067187248996,0.7207701379556238,0.5959165762243024,2.2543696395757498,0.25118815799268884,0.09873563533638682,1,2,0.6493506493506493,3,69.0,155.0,71.0,26.0,1,0,0
936,Francis Ngannou vs Derrick Lewis,2018-07-07,Francis-Ngannou,25.63333333333333,276.0,199.0,2.0,29.0,0.010045932234606005,0.0,0.8947358425930566,0.3904421326397921,0.9256317859007059,0.5165799739921977,0.011425003715307679,0.019122657021771468,0.0,0.1231527093596059,0.02434063552399053,0.0,0.0,0.6455198174413428,0.1351834948104131,0.11403253034130055,0.6386379953714196,0.08136274931120252,0.17473509791043426,6,1,0.7142857142857143,7,76.0,250.0,83.0,31.0,1,0,0,2,Derrick-Lewis,54.55,617.0,450.0,24.0,47.0,0.015822094190563483,0.0,1.405778949458951,0.7778749734310342,1.0838465208929893,0.4587381620180083,0.01171200689034768,0.012378960479043513,0.16805555555555554,0.1525194663492536,0.0,0.0970123106383034,0.004263210623920874,1.214836329032396,0.13927808203607048,0.05166453839048475,0.3973243101106804,0.22240807684525168,0.786046562503019,10,3,0.2631578947368421,13,75.0,260.0,79.0,33.0,1,0,0
