,fight,winner,loser,date,cumultime_w,cumulStr_Att_fighter_w,cumulStr_Att_oponent_w,cumulTD_Att_fighter_w,cumulTD_Att_oponent_w,KDPM_w,KDPM_ratio_w,SLPM_w,SLPM_ratio_w,SAPM_w,SAPM_ratio_w,Str_Acc_w,Str_Def_w,TD_Acc_w,TD_Def_w,SubPM_w,PassPM_w,RevPM_w,Head_SLPM_w,Body_SLPM_w,Leg_SLPM_w,Dist_SLPM_w,Clinch_SLPM_w,Ground_SLPM_w,wins_w,losses_w,cumultime_l,cumulStr_Att_fighter_l,cumulStr_Att_oponent_l,cumulTD_Att_fighter_l,cumulTD_Att_oponent_l,KDPM_l,KDPM_ratio_l,SLPM_l,SLPM_ratio_l,SAPM_l,SAPM_ratio_l,Str_Acc_l,Str_Def_l,TD_Acc_l,TD_Def_l,SubPM_l,PassPM_l,RevPM_l,Head_SLPM_l,Body_SLPM_l,Leg_SLPM_l,Dist_SLPM_l,Clinch_SLPM_l,Ground_SLPM_l,wins_l,losses_l,implied_prob_w,implied_prob_l,prev_w,prev_l
1739,Sean Strickland vs Igor Araujo,Sean-Strickland,Igor-Araujo,2015-07-15,18.55,363.0,359.0,9.0,5.0,0.0,0.0,0.9454696247149076,0.3757902474883607,0.7713041675305825,0.12145715919300824,0.003121317551745234,0.005727197512658215,0.14814814814814814,0.3333333333333333,0.011847990284647966,0.035543970853943896,0.0,0.7713041675305826,0.04679956162435946,0.1273658955599656,0.7529397825893782,0.04679956162435947,0.14573028050116998,2,1,17.516666666666666,108.0,130.0,16.0,6.0,0.0,0.0,0.3990009836844943,0.11528334034031817,0.9916467342254565,0.441416338181324,0.01051934287228405,0.00955841544076838,0.02827380952380952,0.25,0.016310996330025827,0.08155498165012912,0.016310996330025827,0.22819934202007697,0.08955587321485745,0.08124576844955993,0.178879836529288,0.04885568568993518,0.1712654614652712,2,1,0.7751937984496123,0.24096385542168672,3,3
1742,Jake Ellenberger vs Stephen Thompson,Stephen-Thompson,Jake-Ellenberger,2015-07-12,31.383333333333333,558.0,452.0,6.0,22.0,0.046693450439654005,0.0,1.683357248635966,0.3292293279800522,1.1044843988121893,0.12203113200615788,0.005573722085707997,0.007946679905850922,0.25,0.11888111888111888,0.0,0.0435692067586461,0.004552006676276458,1.0773513578852252,0.4009868332340804,0.2050190575166609,1.3630057201923091,0.18734963032077745,0.13300189812287988,5,1,65.16666666666667,818.0,859.0,38.0,24.0,0.051729789069765976,0.015345268542199487,1.1969700793956062,0.43658667085219655,0.9078788180770393,0.2039989451565467,0.007001193862566658,0.010457333881724738,0.17932330827067672,0.4513888888888889,0.009453781512605041,0.034581205503007875,0.006576543660942637,0.8920147250655953,0.19950088989532846,0.10545446443468248,0.6287077534456801,0.2301524785896482,0.3381098473602783,9,5,0.6535947712418301,0.36363636363636365,6,14
1745,Jorge Masvidal vs Cezar Ferreira,Jorge-Masvidal,Cezar-Ferreira,2015-07-12,47.983333333333334,777.0,767.0,19.0,47.0,0.0029772242346052693,0.0,1.1553952099309366,0.22694332696411765,0.7951510775436987,0.10507091444103507,0.004668414841997548,0.005991484685541662,0.17105263157894737,0.11894630192502534,0.012920655591963814,0.03724432879557734,0.0029772242346052693,0.7489170243182828,0.27845754352462715,0.12802064208802658,0.7945871464909043,0.16970178137250036,0.1911062820675316,5,2,26.0,268.0,209.0,8.0,9.0,0.010989010989010988,0.0,0.8880781408658185,0.2526749566223251,1.1652815193433452,0.2850943927867005,0.008811594321338503,0.01681039883910306,0.15625,0.4444444444444444,0.04909983633387889,0.03296703296703297,0.0,0.6257796916514814,0.196980589503954,0.06531785971038308,0.8221440749317525,0.02747252747252747,0.038461538461538464,4,2,0.6802721088435374,0.31347962382445144,7,6
1747,Maximo Blanco vs Mike de la Torre,Maximo-Blanco,Mike-de-la-Torre,2015-07-12,35.416666666666664,695.0,686.0,29.0,15.0,0.004033613445378151,0.0,1.573109243697479,0.3268284656519951,1.0035630252100842,0.12432085561497325,0.003991228136601493,0.005626879625680794,0.09416445623342175,0.1549206349206349,0.004033613445378151,0.016134453781512605,0.008067226890756302,1.2988235294117647,0.14521008403361343,0.12907563025210084,1.1600672268907564,0.3331764705882353,0.07986554621848739,3,3,9.983333333333334,207.0,183.0,3.0,15.0,0.033575512259725236,0.0,1.3528533189793575,0.31051752921535886,1.2366980348998795,0.16683507600386607,0.004132208848494773,0.005504425909947912,0.16666666666666666,0.11794871794871795,0.0,0.0,0.0,1.118943916903272,0.21959983851777434,0.014309563558311469,0.6780654642547368,0.3918741930885074,0.28291366163611337,1,1,0.5128205128205129,0.5,6,2
1748,Josh Samman vs Caio Magalhaes,Josh-Samman,Caio-Magalhaes,2015-07-12,7.416666666666666,86.0,37.0,2.0,3.0,0.07368593417389882,0.0,1.8371807632795671,0.5321027287319423,0.8358799903591938,0.1504937010554988,0.01208114528632158,0.02244062244062244,0.25,0.3333333333333333,0.0,0.0,0.0,0.6969530268268317,0.9602353534257061,0.17999238302702927,0.33465005160775174,1.2972036141984793,0.20532709747333602,2,0,19.066666666666666,232.0,243.0,19.0,12.0,0.17303078153518034,0.0,2.7510842190886757,0.6413586413586414,1.3168454437391162,0.22902287106832564,0.011089983916070873,0.012206931419894382,0.03333333333333333,0.09722222222222221,0.0687085839924268,0.06245937468644892,0.007492507492507492,2.1930812851429073,0.37317684300614035,0.18482609093962807,1.1410894423866802,0.7404946025302285,0.8695001741717668,4,1,0.47619047619047616,0.5434782608695652,2,5
1750,Dan Miller vs Trevor Smith,Trevor-Smith,Dan-Miller,2015-07-12,22.266666666666666,304.0,279.0,18.0,11.0,0.0,0.0,1.5468142056900023,0.24832579309242425,1.9093380060156186,0.3660678383963212,0.00883102985884643,0.007982178578366781,0.04027777777777778,0.12727272727272726,0.02566295979469632,0.0641573994867408,0.01283147989734816,0.7534010320373079,0.38066723695466215,0.4127459366980325,1.0784651894367947,0.3272027373823781,0.14114627887082978,2,3,64.28333333333333,768.0,822.0,28.0,31.0,0.005213868319909284,0.0155561317085818,0.7606620206152617,0.14384871360118826,1.0832191382887884,0.3154525393675091,0.0054021492160487425,0.007680746870001255,0.12287414965986396,0.11006144393241167,0.08527387010747524,0.006666913589392199,0.017037668061780066,0.5209273164678155,0.13652281527842808,0.1032118888690181,0.53991310398872,0.0945619068512509,0.12618700977529082,6,6,0.47619047619047616,0.5235602094240838,5,12
1753,Conor McGregor vs Chad Mendes,Conor-McGregor,Chad-Mendes,2015-07-11,16.866666666666664,385.0,279.0,6.0,5.0,0.12161772742881394,0.0,3.435703584537826,0.5308901873174087,1.9524263651499028,0.18477284268916758,0.005615356158883915,0.0115301298887342,0.3,0.4,0.0,0.0857827116126538,0.0,2.8379000168195088,0.40942373166231877,0.18837983605599803,2.4791159900253787,0.22138281508596355,0.7352047794264833,5,0,43.8,615.0,761.0,45.0,13.0,0.10198284634364663,0.0,1.7958941983158982,0.6852401262151464,0.877215103760678,0.12561522592915286,0.00975829191192697,0.009900180684504647,0.06277777777777778,0.3076923076923077,0.012393998695368561,0.01304631441617743,0.0,1.1898808360445756,0.20223680461149005,0.4037765576598328,1.0893543351645616,0.11448648851865052,0.5920533746326863,8,2,0.641025641025641,0.37037037037037035,5,10
1754,Robbie Lawler vs Rory MacDonald,Robbie-Lawler,Rory-MacDonald,2015-07-11,44.45,1050.0,1109.0,4.0,50.0,0.02369451717694952,0.0,1.8074684606557996,0.3105520509594215,1.2963143993768143,0.10983070064267571,0.0033419662018206084,0.0039374190312286205,0.5,0.0717843137254902,0.0,0.027496562929633796,0.007625097283007691,1.4150956904240812,0.31381116186133573,0.07856160837038229,1.317545390859756,0.27463538656434033,0.21528768323170325,6,1,64.03333333333333,1196.0,914.0,38.0,45.0,0.004504865254474833,0.0,1.4362085914718956,0.4959038316700816,0.8376236683034496,0.1252132894256238,0.004179469128443586,0.00812129279263594,0.12039473684210525,0.15723905723905723,0.017258446505853932,0.0521826047305887,0.0022687941233190444,1.0825823646754806,0.24526731054701084,0.1083589162494041,0.9848729148632956,0.06801490943080296,0.38332076717779706,9,2,0.37735849056603776,0.6172839506172839,7,11
1755,Robbie Lawler vs Rory MacDonald,Robbie-Lawler,Rory-MacDonald,2013-11-16,5.35,61.0,46.0,1.0,6.0,0.1335113484646195,0.0,4.16420205844079,1.3644859813084114,1.4297544405198495,0.10829253819908025,0.019814682822523168,0.02743271221532091,1.0,0.1111111111111111,0.0,0.1335113484646195,0.0,3.268493011779419,0.7621976981967518,0.1335113484646195,2.8037383177570097,0.8957090466613713,0.4647546940224096,2,0,39.56666666666666,615.0,475.0,27.0,21.0,0.0,0.0,1.4003588331817545,0.6682194193279195,0.6125038751288625,0.11940368603682477,0.00577341125032315,0.010334832305729702,0.11388888888888887,0.24603174603174605,0.02431993382647946,0.07361890550153163,0.0036717384253545787,1.0924651281861695,0.1943946214395282,0.1134990835560567,0.7679033774328818,0.10285190601949781,0.5296035497293748,6,1,0.37735849056603776,0.6172839506172839,2,7
1756,Dennis Bermudez vs Jeremy Stephens,Jeremy-Stephens,Dennis-Bermudez,2015-07-11,114.35000000000001,1535.0,1598.0,58.0,64.0,0.027533052957042538,0.00874508089199825,0.9881222556409013,0.326863747079976,0.8248562903411658,0.15793281071702392,0.006119849956024172,0.007891769534769106,0.12198275862068965,0.14785943223443224,0.012589072492876602,0.01055084018798989,0.014496144539197993,0.6176770961676665,0.182256520562981,0.18818863891025384,0.6108492672095917,0.11896633200982291,0.2583066564214868,10,10,49.766666666666666,998.0,725.0,63.0,26.0,0.0191916272457078,0.04018754186202277,1.475256747183821,0.2652356593084049,1.064181336697776,0.1418094648097949,0.003738986354247837,0.0071638836106627385,0.06538170823885109,0.22756410256410253,0.03776047610582982,0.07996369409342793,0.007130702152701163,1.0490097819365938,0.1821451038087656,0.24410186143846177,0.6919360986972655,0.35255151940085233,0.4307691290857033,7,2,0.33670033670033667,0.6666666666666666,20,9
1757,Gunnar Nelson vs Brandon Thatch,Gunnar-Nelson,Brandon-Thatch,2015-07-11,29.966666666666665,241.0,533.0,11.0,2.0,0.0,0.0,0.6718095735744241,0.4565442468991632,0.984350180531097,0.20236976663929043,0.013535243856723672,0.006101450601748043,0.3409090909090909,0.5,0.03172033685214715,0.07924319672373167,0.0,0.5232471333817654,0.08657676564546267,0.06198567454719603,0.3761537047741347,0.054941542418048876,0.24071432638224063,4,1,10.516666666666666,197.0,177.0,4.0,9.0,0.18136179975295552,0.0,2.2957281431364605,1.109850696471766,1.1348932128723244,0.1739874742578201,0.007056395381268478,0.011555111555111556,0.41666666666666663,0.2111111111111111,0.0,0.0,0.0,1.5147190173293419,0.6854670000706479,0.09554212573647056,1.0871638935516768,0.8458406500788725,0.36272359950591104,2,1,0.3846153846153846,0.6289308176100629,5,3
1758,Brad Pickett vs Thomas Almeida,Thomas-Almeida,Brad-Pickett,2015-07-11,11.3,292.0,245.0,0.0,12.0,0.0,0.0,2.1550583600388085,0.295667679302602,1.2586364037279862,0.10650394899609858,0.0033093449487616522,0.005258611381060361,,0.06818181818181819,0.0,0.0,0.0,1.3691823714462117,0.4601181901037838,0.32575779848881303,1.7834357451562637,0.3716226148825449,0.0,2,0,52.61666666666667,1062.0,1130.0,41.0,26.0,0.008922051014305023,0.0,1.024656848936312,0.12527138418004022,1.5052459729612666,0.3122146436923691,0.002620536903133088,0.004471705301736171,0.07545489740611692,0.24793956043956042,0.006453819214429257,0.03124538681744371,0.002715054979863342,0.7005349708158115,0.1351854895575883,0.18893638856291214,0.7445152848308887,0.13406140326800633,0.14608016083741704,4,5,0.8771929824561404,0.14306151645207438,2,9
1759,Matt Brown vs Tim Means,Matt-Brown,Tim-Means,2015-07-11,79.85,1297.0,1059.0,46.0,92.0,0.058155512084592534,0.0,2.5228549570721395,0.3784379910091134,1.3284521721601688,0.19366232302383002,0.008391329477632875,0.010854641155847755,0.1677814938684504,0.10345967438358741,0.07454914898606609,0.04367505045983062,0.01308990059648391,1.5900736638173487,0.705413196222934,0.22736809703185698,1.2169189093940107,0.7228192097694239,0.5831168379087053,12,7,51.06666666666666,954.0,821.0,13.0,53.0,0.056201970746471826,0.0,1.7262748852026124,0.3658578144279083,0.9240392384799034,0.11727245518898131,0.004452519341418489,0.006807728958632265,0.19230769230769232,0.12840670859538783,0.00624302001376035,0.01528350366049347,0.005594927265945543,1.201870964660057,0.35939620151421336,0.1650077190283424,1.004136987050129,0.37947893287186696,0.34265896528061623,6,3,0.641025641025641,0.36363636363636365,19,9
1760,Alex Garcia vs Mike Swick,Alex-Garcia,Mike-Swick,2015-07-11,14.716666666666667,189.0,242.0,18.0,7.0,0.10452135764890907,0.0,1.4940007449686399,0.6917279229537595,1.0364094016547334,0.6021697021455668,0.006243687725169206,0.007481387523102138,0.06421356421356422,0.21428571428571427,0.0,0.04853583562530334,0.00970716712506067,1.406636240843094,0.05824300275036402,0.029121501375182008,1.2827005489440635,0.10677883837566736,0.10452135764890907,2,1,53.55,685.0,541.0,17.0,37.0,0.037856975754085816,0.0,1.1657190720662987,0.41096168489850826,0.9914604750403992,0.2376464080909017,0.007267473720233683,0.012055213985712318,0.2605042016806723,0.17852852852852852,0.02598589121367924,0.041226986691104604,0.0026677337601707348,0.7042794076705857,0.18666131715597864,0.27477834723973416,0.5288082796636501,0.37666345551677255,0.2602473368858758,8,4,0.8,0.21978021978021978,3,12
1761,Cathal Pendred vs John Howard,John-Howard,Cathal-Pendred,2015-07-11,71.56666666666666,585.0,927.0,59.0,52.0,0.004016331478018,0.0,0.6926775776008453,0.13838175715401657,1.0927841659053827,0.260484388315162,0.01164849418076894,0.006751212017013558,0.09099713845476558,0.09322344322344321,0.011196743766648845,0.03797477487299654,0.005988422383392108,0.2903414601585237,0.12594484619584523,0.2763912712464763,0.396734396048477,0.18100972568898888,0.11493345586337932,6,6,25.55,296.0,372.0,48.0,5.0,0.0,0.0,0.771166211479323,0.1365429983207303,0.9475065052364466,0.2521320216398248,0.005611874084005862,0.006199811788384688,0.02583450046685341,0.35,0.008601965549127975,0.04774090879766026,0.0,0.2559084750865573,0.09849250553751532,0.41676523085525047,0.6645018386701361,0.09806240726005892,0.008601965549127975,4,0,0.5,0.5235602094240838,12,4
1762,Neil Seery vs Louis Smolka,Louis-Smolka,Neil-Seery,2015-07-11,16.3,485.0,459.0,13.0,18.0,0.02667377967457989,0.0,2.96155165186907,0.1898766097385729,3.0606256906603666,0.20125527906707366,0.0026330543573912387,0.003598830889244033,0.04615384615384615,0.01984126984126984,0.008764241893076247,0.07964028502838853,0.07087604313531227,1.9357542963837977,0.6272148763479785,0.3985824791372938,2.329764127576878,0.39477193918378234,0.23701558510840987,2,1,21.0,414.0,402.0,6.0,29.0,0.006802721088435374,0.0,1.1088435374149659,0.1854800528269916,0.8707482993197279,0.11455468712307619,0.002864993139592682,0.005089883241677462,0.2222222222222222,0.06490872210953347,0.027210884353741496,0.013605442176870748,0.013605442176870748,0.9047619047619048,0.08163265306122448,0.12244897959183675,0.7959183673469388,0.11564625850340135,0.19727891156462582,2,1,0.5464480874316939,0.46511627906976744,3,3
1764,Lyoto Machida vs Yoel Romero,Yoel-Romero,Lyoto-Machida,2015-06-27,20.53333333333333,338.0,343.0,22.0,20.0,0.07793687430944761,0.0,2.4469902649540485,0.5421874491423364,1.3178187500853442,0.13100568786052658,0.00962248649835204,0.010321401763504583,0.060606060606060615,0.15333333333333332,0.0,0.044245481645160616,0.0,1.3521421692655267,0.46900660705506153,0.6258414886334601,1.6711757584121107,0.2593054958546411,0.5165090106872964,5,0,112.61666666666667,1176.0,1052.0,22.0,72.0,0.033580625234993514,0.0,0.9932022082019927,0.5166431186755094,0.5203141945812947,0.12679901245627642,0.00919235485923911,0.013349443842762754,0.2803030303030303,0.16304436304436307,0.012130277595720837,0.05509171175795145,0.0029334658238017713,0.5642147480471151,0.23324944159471214,0.1957380185601653,0.66394428049501,0.12384454869496603,0.20541337901201662,14,6,0.3802281368821293,0.641025641025641,5,20
1765,Lorenz Larkin vs Santiago Ponzinibbio,Lorenz-Larkin,Santiago-Ponzinibbio,2015-06-27,34.06666666666666,436.0,423.0,0.0,32.0,0.012855857271415718,0.0,1.0714647765646885,0.2901785714285715,0.8026708342381622,0.1409729380003661,0.006258888230255477,0.008499442975126866,,0.0707070707070707,0.0,0.004193458205199888,0.008386916410399776,0.6473793868477938,0.13767889596008487,0.2864064937568097,0.6687274723035654,0.265791815136566,0.13694548912455695,2,4,15.333333333333334,269.0,361.0,3.0,14.0,0.058229813664596265,0.06521739130434782,1.187888198757764,0.1773715415019763,1.5,0.3052173913043478,0.00372453284473111,0.00543495053237179,0.1111111111111111,0.07142857142857142,0.0,0.0,0.0,0.9922360248447204,0.10248447204968944,0.09316770186335403,1.092391304347826,0.03726708074534161,0.058229813664596265,2,1,0.6711409395973155,0.3401360544217687,6,3
