,fight,date,fighter_2,cumultime_2,cumulStr_Att_fighter_2,cumulStr_Att_oponent_2,cumulTD_Att_fighter_2,cumulTD_Att_oponent_2,KDPM_2,KDPM_ratio_2,SLPM_2,SLPM_ratio_2,SAPM_2,SAPM_ratio_2,Str_Acc_2,Str_Def_2,TD_Acc_2,TD_Def_2,SubPM_2,PassPM_2,RevPM_2,Head_SLPM_2,Body_SLPM_2,Leg_SLPM_2,Dist_SLPM_2,Clinch_SLPM_2,Ground_SLPM_2,wins_2,losses_2,implied_prob_2,prev_2,height_2,weight_2,reach_2,age_2,stance_Orthodox_2,stance_Southpaw_2,stance_Switch_2,winner
0,Charles Oliveira vs Jared Gordon,2019-11-16,Charles-Oliveira,77.93333333333331,950.0,1030.0,55.0,44.0,0.004030831381365915,0.0,1.5076155251379495,0.3712197157334735,1.8558829024503336,0.35435740482417605,0.011210196366169286,0.011930717211389384,0.14888429752066115,0.10966810966810966,0.055605291673714335,0.11335176902916007,0.004030831381365915,0.9375046890996,0.3703536702954585,0.1997571657428916,0.9522811355134252,0.27154724085739473,0.2837871487671297,15,8,0.7936507936507936,23,70.0,155.0,74.0,30.0,1,0,0,2
454,Edson Barboza vs Beneil Dariush,2017-03-11,Edson-Barboza,81.46666666666667,1704.0,1571.0,35.0,29.0,0.019783324786024816,0.0,1.685960986863621,0.27372607962542617,1.4133759381132442,0.1928633628671164,0.004044936503601401,0.006005578833372967,0.11714285714285713,0.3103448275862069,0.009945494722303458,0.012036188880254574,0.0,0.9229275222474946,0.3353978488971733,0.4276356157189535,1.4900065504812547,0.030254529321008482,0.16569990706135773,12,4,0.5952380952380952,16,71.0,155.0,75.0,31.0,1,0,0,2
496,Tim Boetsch vs Ed Herman,2016-01-17,Ed-Herman,66.85,814.0,548.0,66.0,31.0,0.04927487146197016,0.0,1.7936703824009443,0.5392500945334103,1.2814215909404885,0.3089470688627962,0.010903412395378604,0.012759996405645,0.11005892255892256,0.16048387096774192,0.04605548080163389,0.13218891840639765,0.017624066797249833,1.2809584363734223,0.4055300358377584,0.10718191018976288,0.5849460534114268,0.4064710814398241,0.802253247549693,9,7,0.3448275862068966,16,73.0,205.0,77.0,35.0,1,0,0,2
877,Hector Lombard vs Anthony Smith,2017-09-16,Anthony-Smith,26.18333333333333,364.0,368.0,6.0,19.0,0.006510039928244893,0.0,1.1612288075966115,0.1606328241035434,1.4577215923778266,0.23575243638989785,0.006042166333922953,0.006195841166269555,0.06666666666666668,0.06666666666666668,0.00545603346367191,0.01742210685558871,0.02697016541701456,0.7828411834483969,0.2312878904758406,0.14709973367237406,0.7694853262515742,0.18342359690817345,0.20831988443686425,3,2,0.5555555555555556,5,76.0,205.0,76.0,29.0,1,0,0,2
376,Rustam Khabilov vs Jason Saggo,2016-12-10,Rustam-Khabilov,44.05,456.0,513.0,40.0,34.0,0.0,0.0,0.5799277563943912,0.15071991103342625,0.7496459413763317,0.1990781576585072,0.005149899103098831,0.00976310197426063,0.08875000000000001,0.11666666666666667,0.0,0.025944543538187124,0.0032430679422733905,0.31967955501694073,0.10767999027079618,0.15256821110665425,0.3515955040837053,0.09769742176098588,0.13063483054970002,6,2,0.6896551724137931,8,68.0,155.0,73.0,30.0,1,0,0,2
1299,Cezar Ferreira vs Oluwale Bamgbose,2016-04-16,Cezar-Ferreira,30.36666666666667,266.0,252.0,11.0,9.0,0.06930459898852441,0.0,1.1860331874137755,0.262148447196688,0.7153442945930145,0.27395326956249016,0.012271748330437956,0.01787905998343907,0.14393939393939392,0.4444444444444444,0.04203937688301376,0.03576785370133842,0.0,1.0110005378752982,0.14680621077416814,0.028226438764309237,0.7489331287752793,0.031063447240620205,0.4060366113978761,4,3,0.35714285714285715,7,73.0,185.0,78.0,31.0,0,1,0,2
1082,Thomas Almeida vs Rob Font,2018-01-20,Rob-Font,27.966666666666665,506.0,451.0,14.0,6.0,0.016305499571569643,0.0,1.6726533146077172,0.3810658947726886,1.1843577725247083,0.18213074172549745,0.005551464635490382,0.008177051960664667,0.12142857142857146,0.25,0.02860660785450628,0.022221455462202524,0.0,1.125212719535148,0.3625547697447281,0.18488582532784129,1.328525496331934,0.1957222498978332,0.14840556837795002,4,2,0.5,6,68.0,135.0,71.0,30.0,1,0,0,2
158,Hakeem Dawodu vs Kyle Bochniak,2018-12-08,Hakeem-Dawodu,7.65,173.0,73.0,1.0,4.0,0.0,0.0,2.0038784744667093,0.6223358908780903,0.8317173023055375,0.1272331154684096,0.008330499829989799,0.017284448025785656,0.0,0.25,0.0,0.0,0.0,0.7239819004524887,0.14939309056956115,1.13050348344466,1.910507792860734,0.09337068160597572,0.0,1,1,0.6369426751592356,2,68.0,145.0,73.0,27.0,1,0,0,2
824,Demetrious Johnson vs Wilson Reis,2017-04-15,Demetrious-Johnson,100.13333333333333,1661.0,1231.0,99.0,95.0,0.009653495958614774,0.0,1.0461611872889227,0.2693395232814639,0.6333615856683232,0.11258106821580288,0.0042370732359851455,0.007001262466350026,0.04452870361961271,0.07438008897842692,0.020556349695892203,0.05763051312105045,0.003962970008242978,0.4685679485311584,0.35375045459152393,0.22384278416624026,0.5140777327782173,0.4140849444374672,0.11799851007323778,13,1,0.8771929824561404,14,63.0,125.0,66.0,30.0,1,0,0,2
472,Michael Johnson vs Gleison Tibau,2013-12-28,Michael-Johnson,48.35,793.0,788.0,17.0,36.0,0.02303006654269903,0.02068252326783868,1.0665762121704536,0.325280663843844,1.3139156028678691,0.3207306730574569,0.004012476636392475,0.00636858235958235,0.14705882352941174,0.11164529914529914,0.023637169448958488,0.02068252326783868,0.005909292362239622,0.7247341855116117,0.14297907993333206,0.1988629467255099,0.6474296504012523,0.17503954395917193,0.2441070178100293,5,4,0.5847953216374269,9,70.0,155.0,73.0,27.0,0,1,0,2
642,Jose Aldo vs Frankie Edgar,2013-02-02,Jose-Aldo,22.98333333333333,353.0,332.0,9.0,28.0,0.013565482556875187,0.0,0.7970327325877976,0.14989546808378582,0.6501245388908156,0.1184097631433451,0.0038497122741086797,0.005210895829293635,0.0617283950617284,0.08740601503759397,0.0048344210780759,0.0145032632342277,0.0,0.5841726874611447,0.05224085118148239,0.16061919394517055,0.5590628013934127,0.047406430103406484,0.19056350109097844,3,0,0.5,3,67.0,145.0,70.0,26.0,1,0,0,2
1201,Marcin Tybura vs Luis Henrique,2017-03-04,Marcin-Tybura,8.883333333333333,143.0,189.0,5.0,0.0,0.0,0.0,0.951226627894014,0.1425891181988743,1.62024463772791,0.6683864915572233,0.003822909763503823,0.007427163002474152,0.06666666666666668,,0.0,0.01608147949611364,0.0,0.6019881262704487,0.2849125836391108,0.06432591798445457,0.7743303534367639,0.17689627445725006,0.0,1,1,0.6060606060606061,2,75.0,249.0,78.0,31.0,1,0,0,2
1327,Tae Hyun Bang vs Jon Tuck,2015-05-16,Jon-Tuck,25.78333333333333,511.0,483.0,17.0,3.0,0.0,0.0,1.3758448970582606,0.20725457460151345,1.2117867785012693,0.1388330195445514,0.003585257276617333,0.004561850898012086,0.12026143790849672,0.3333333333333333,0.0,0.09513749214507566,0.0,0.8974546666696699,0.3210890359896304,0.15730119439896034,0.8632646304300331,0.21108631069688666,0.30149395593134065,2,2,0.5813953488372093,4,71.0,155.0,73.0,30.0,1,0,0,2
1084,Thomas Almeida vs Cody Garbrandt,2016-05-29,Cody-Garbrandt,18.133333333333333,331.0,278.0,6.0,3.0,0.020703048661325,0.0,0.9922985076049706,0.20438175270108044,0.8122539287978381,0.14814760388166898,0.003018469939044246,0.007246999981126424,0.08333333333333333,0.2222222222222222,0.0,0.023634453781512604,0.0,0.7453410320452628,0.1331108166465679,0.11384665891313987,0.9004999475683637,0.03170475507276081,0.06009380496384599,3,0,0.3846153846153846,3,68.0,135.0,65.0,24.0,1,0,0,2
124,Chad Laprise vs Dhiego Lima,2018-12-08,Dhiego-Lima,20.6,280.0,169.0,24.0,1.0,0.08354285588807453,0.0,2.7803739303760504,0.8642896782407123,1.1482891299072708,0.19178000836928646,0.01293518271695924,0.018215570251769345,0.07825854700854701,1.0,0.08429500558824718,0.2454115777708953,0.028277877274012632,2.5487440379683752,0.1752402470448884,0.05638964536278687,0.8595028724698142,0.2605577480188337,1.6603133098874026,1,5,0.2325581395348837,6,74.0,170.0,75.0,29.0,1,0,0,2
1294,Myles Jury vs Mike de la Torre,2017-04-08,Myles-Jury,38.7,401.0,460.0,9.0,20.0,0.016852039096730703,0.0,0.625323011111309,0.423575973120968,0.7548913025733642,0.4380706287683032,0.005385899896811979,0.011345089602510124,0.12698412698412698,0.041666666666666664,0.013762993952485768,0.025416190113102047,0.02009089313702352,0.3238729299041796,0.14831127237604558,0.15313880883108386,0.4524402968305937,0.018456995201181242,0.15442571907953398,6,2,0.8,8,70.0,145.0,73.0,28.0,1,0,0,2
70,Warlley Alves vs Randy Brown,2019-11-16,Randy-Brown,36.28333333333333,604.0,542.0,32.0,15.0,0.011404495271886332,0.0,1.8571162480763617,0.4492478484545704,1.4361472271315712,0.18372013591413847,0.006331912978880967,0.008453792795203249,0.11127232142857142,0.3277777777777777,0.007837212390632791,0.0490311398784806,0.01281900631336061,1.0434185558388824,0.2219964942600648,0.5917011979774148,0.8881404934459706,0.39717300251418863,0.5718027521162027,5,3,0.4545454545454545,8,75.0,170.0,78.0,29.0,1,0,0,2
1446,George Roop vs Brian Bowles,2013-05-25,George-Roop,41.05,684.0,499.0,13.0,44.0,0.0,0.0,1.070089521044188,0.20764049045214947,1.3952649844534817,0.38803278892076976,0.003749629644845753,0.007829051449995551,0.26666666666666666,0.07478354978354979,0.0034800765616843565,0.01744471499392095,0.008165542770432568,0.5300925136742489,0.2636281168269852,0.27636889054295355,0.8105899758935083,0.16521749617105436,0.09428204897962504,3,5,0.27322404371584696,8,73.0,135.0,72.0,31.0,1,0,0,2
1242,Kevin Lee vs James Moontasri,2015-07-15,Kevin-Lee,28.0,411.0,542.0,19.0,27.0,0.0,0.0,0.7653061224489796,0.09689905978582736,1.1938775510204085,0.23652493339993336,0.0036506919809680687,0.004199888879142787,0.05043859649122807,0.08971193415637861,0.02551020408163265,0.010204081632653059,0.0,0.5,0.14795918367346936,0.11734693877551018,0.6326530612244898,0.06122448979591837,0.07142857142857142,3,1,0.7142857142857143,4,69.0,170.0,77.0,22.0,1,0,0,2
9,Nik Lentz vs Charles Oliveira,2019-05-18,Charles-Oliveira,74.74999999999999,891.0,981.0,55.0,40.0,0.0,0.0,1.412124822531306,0.35878633759265444,1.8592734528764667,0.3631112981775403,0.011229650674804324,0.011881738701841563,0.14888429752066115,0.10813492063492064,0.05377083084214521,0.10557154277871826,0.0,0.8807723685232081,0.3314933298307899,0.1998591241773081,0.9087855605073436,0.2410865602801578,0.2622527017438044,14,8,0.7092198581560284,22,70.0,155.0,74.0,29.0,1,0,0,2
576,Rose Namajunas vs Joanna Jedrzejczyk,2018-04-07,Rose-Namajunas,33.46666666666666,717.0,495.0,19.0,17.0,0.007897923723607772,0.0,1.62378871596476,0.35479468118583796,1.4208204677518224,0.2457974377232929,0.003858623308984663,0.0074608985828874185,0.1912280701754386,0.17366946778711484,0.03726021636810097,0.11889582321616092,0.007897923723607772,1.1226928253558734,0.3575510878881808,0.14354480272070586,0.8840394589934001,0.31269733807066075,0.4270519189006994,5,2,0.4761904761904762,7,65.0,115.0,65.0,25.0,1,0,0,2
567,Angela Hill vs Jodie Esquibel,2019-04-27,Angela-Hill,56.18333333333333,1349.0,1500.0,17.0,32.0,0.0025426961054371322,0.0,1.4883963018189963,0.14157780589445326,1.7325331922539169,0.2923665297258293,0.002849610737864041,0.0033610175481654826,0.12745098039215688,0.125,0.0,0.0,0.0,0.8103843782767751,0.36518417394754304,0.3128277495946785,1.2378265424945722,0.2276854943754903,0.022884264948934186,3,6,0.819672131147541,9,63.0,115.0,64.0,34.0,1,0,0,2
131,Akbarh Arreola vs Francisco Trinaldo,2015-03-21,Francisco-Trinaldo,43.15,451.0,388.0,18.0,31.0,0.0033107101473266016,0.0,0.8457952127239861,0.26439188440175737,0.7225199466500013,0.2948135937707201,0.009698218011742863,0.0102559508607219,0.14722222222222225,0.15476190476190474,0.030302620925524163,0.05963564713956593,0.0033107101473266016,0.4635295210215222,0.23397318654360946,0.14829250515885425,0.4391457714374597,0.21719354944803124,0.1894558918384951,5,3,0.6578947368421053,8,69.0,155.0,70.0,36.0,0,1,0,2
1433,Takanori Gomi vs Isaac Vallie-Flagg,2014-04-26,Takanori-Gomi,33.18333333333334,626.0,703.0,9.0,20.0,0.004305087178015354,0.0,1.2572013358310907,0.16321909923632374,1.6793128802978945,0.5174831307427992,0.003220511718314115,0.006035792991592804,0.1,0.12583333333333332,0.004305087178015354,0.004305087178015354,0.0,0.7563744048322872,0.3422655904674788,0.15856134053132484,1.0446168824883713,0.13853738706085011,0.07404706628186966,3,4,0.5988023952095809,7,67.0,155.0,70.0,35.0,0,1,0,2
545,Derek Brunson vs Daniel Kelly,2017-06-10,Derek-Brunson,38.53333333333333,476.0,440.0,19.0,33.0,0.03243944636678201,0.0,1.3025822312448254,0.3142002063670461,1.4354372113576437,0.2565372124081831,0.008825914658109741,0.013590667949035188,0.042105263157894736,0.1320901320901321,0.03243944636678201,0.04208089172656861,0.0,0.98395567154185,0.11189092819285686,0.2067356315101187,0.6828612097595887,0.3845072792497475,0.2352137422354893,7,3,0.7194244604316548,10,73.0,185.0,77.0,33.0,0,1,0,2
392,Cynthia Calvillo vs Carla Esparza,2017-12-30,Carla-Esparza,29.71666666666667,442.0,388.0,28.0,33.0,0.0,0.0,1.3068755139032424,0.618493146019196,0.7614152544669344,0.11062399753285372,0.005645953633569733,0.008409509775735959,0.0663265306122449,0.0972073677956031,0.009801305751732924,0.0780370629376069,0.004807307106802339,1.1231990146691526,0.16444727080688049,0.01922922842720936,0.5568047150390839,0.25298897189183445,0.4970818269723242,3,2,0.2898550724637681,5,61.0,115.0,63.0,30.0,0,0,0,2
356,Derek Brunson vs Israel Adesanya,2018-11-03,Israel-Adesanya,20.616666666666667,343.0,444.0,28.0,8.0,0.0,0.0,0.8416804145961387,0.09692846297369656,1.506411739682521,0.29809153957135065,0.0034156284582589607,0.003275849089802578,0.01011904761904762,0.2083333333333333,0.0,0.015895761162783684,0.0,0.46108269339622704,0.14492131264688604,0.2356764085530257,0.6679165921422574,0.16298505662256904,0.010778765831312313,3,0,0.7042253521126761,3,76.0,185.0,80.0,29.0,0,0,1,2
755,Jimi Manuwa vs Aleksandar Rakic,2019-06-01,Aleksandar-Rakic,18.08333333333333,112.0,339.0,17.0,5.0,0.013542744286654756,0.055299539170506916,0.5417097714661903,0.06912591548161381,1.6048151979685883,0.6754790201309727,0.013489333247397765,0.003782366437233695,0.008403361344537815,0.25,0.0,0.007899934167215274,0.0,0.4085394526474185,0.0,0.13317031881877175,0.30922599454528354,0.1218846985798928,0.11059907834101383,3,0,0.6944444444444444,3,76.0,205.0,78.0,27.0,1,0,0,2
687,Alistair Overeem vs Frank Mir,2014-02-01,Alistair-Overeem,8.983333333333334,93.0,161.0,2.0,2.0,0.07299390582403452,0.055658627087198514,1.618831766745626,0.11900010325054285,4.322562778403036,0.9488470712960508,0.013863998407009158,0.005396343807243991,0.0,0.5,0.0,0.0,0.0,1.1818148176659156,0.29946100343954885,0.13755594564016185,0.9778038604806332,0.5411024066890879,0.09992549957590477,1,2,0.7936507936507936,3,76.0,265.0,80.0,33.0,1,0,0,2
959,Alan Jouban vs Dwight Grant,2019-04-13,Dwight-Grant,11.983333333333334,137.0,116.0,1.0,11.0,0.01674566589605593,0.0,0.6329463002378283,0.2471920618038592,0.4515747903303083,0.11766342141863698,0.004926843344416681,0.012284820031298905,1.0,0.14848484848484847,0.0,0.0,0.0,0.4132591119348088,0.11694056684079054,0.10274662146222888,0.4274530573133705,0.0930979282554538,0.11239531466900396,1,1,0.5319148936170213,2,73.0,170.0,76.0,34.0,0,0,1,2
389,Lando Vannata vs David Teymur,2017-03-04,David-Teymur,4.8500000000000005,123.0,62.0,2.0,4.0,0.17005196032120926,0.0,5.438156504292692,1.2727993655828709,1.7840846558785284,0.13397888058767055,0.008448233609781895,0.021482786663052318,0.5,0.25,0.0,0.0,0.0,2.1241885765209467,0.6807922122825042,2.6331757154892395,5.0992213256456065,0.0,0.3389351786470837,2,0,0.2298850574712644,2,69.0,155.0,73.0,27.0,0,1,0,2
964,Jordan Mein vs Belal Muhammad,2017-07-08,Belal-Muhammad,21.63333333333333,503.0,491.0,8.0,9.0,0.0,0.0,1.4474844036767802,0.1375760270519877,1.8357117078217733,0.2989526514237321,0.002972603961336397,0.004383899284096696,0.03125,0.09444444444444444,0.0,0.0,0.006603565925599824,0.86461191565071,0.11726121023558528,0.4656112777904846,1.3682416125695822,0.03962139555359895,0.03962139555359893,2,2,0.5617977528089888,4,71.0,170.0,72.0,28.0,1,0,0,2
937,Rory MacDonald vs Jake Ellenberger,2013-07-27,Rory-MacDonald,32.56666666666666,346.0,529.0,22.0,22.0,0.0,0.0,1.0258197901604331,0.5648532839882151,1.1345656818900014,0.30504000441788204,0.008249029407113171,0.007180091490110394,0.09280303030303028,0.15757575757575756,0.029547350513849664,0.08505621959529555,0.004460955487099166,0.8579167641612638,0.08703390986124286,0.0808691161379259,0.3100612901140247,0.13811909447521675,0.5776394055711911,5,1,0.6993006993006994,6,72.0,170.0,76.0,24.0,1,0,0,2
156,Brandon Davis vs Kyung Ho Kang,2019-08-17,Kyung-Ho-Kang,35.75,440.0,384.0,18.0,12.0,0.007022266436492378,0.02797202797202797,0.8651825325313185,1.012753028947361,0.7125093900060625,0.3142485194315717,0.0053584774904323965,0.009472316104397107,0.1851851851851852,0.25,0.02474586972165021,0.07669392166970214,0.02473447232654032,0.6696763544016027,0.059728766735060675,0.1357774113946551,0.4079624492709191,0.060608119293051474,0.3966119639673478,4,2,0.6451612903225806,6,69.0,135.0,73.0,31.0,1,0,0,2
1214,Darren Till vs Bojan Velickovic,2017-09-02,Darren-Till,9.616666666666667,108.0,153.0,6.0,7.0,0.014855162168853676,0.0,1.3347883612485274,0.20663530576875466,1.409442647562066,0.21208902351631706,0.00938312894834634,0.007452574525745256,0.1111111111111111,0.2857142857142857,0.0,0.0,0.0,0.5203091513791488,0.06945024861107388,0.7450289612583048,0.4412077783016859,0.7301737990894511,0.16340678385739044,2,0,0.6666666666666666,2,72.0,185.0,74.0,24.0,0,1,0,2
1071,Thiago Alves vs Seth Baczynski,2014-04-19,Thiago-Alves,78.91666666666667,1411.0,1147.0,27.0,76.0,0.04247835859033599,0.0,1.39200395583676,0.6052445138846126,1.0201935217983435,0.7929689944356868,0.004892363712909628,0.008055134782190823,0.12698412698412698,0.10095124174071544,0.018246744850564985,0.04273550641032498,0.005664261139956885,0.8518619229377871,0.1705273849495264,0.3696146479494468,0.8585366072785608,0.2326269871709566,0.3008403613872425,10,5,0.8064516129032259,15,69.0,170.0,70.0,30.0,1,0,0,2
898,Trevor Smith vs Zak Cummings,2018-12-15,Zak-Cummings,48.21666666666667,684.0,576.0,28.0,10.0,0.028939139382149374,0.0,1.1412289780855287,0.3142565046926554,0.8206968805255901,0.17681444176123592,0.004998095762177018,0.0075264263939671065,0.04682539682539682,0.11666666666666665,0.024386176197838668,0.034469325129814134,0.0029628166510295784,0.8767517556070612,0.10792077130121563,0.15655645117725198,0.6542563704991615,0.4252274717623015,0.061745135824065926,6,3,0.7518796992481203,9,72.0,185.0,75.0,34.0,0,1,0,2
657,Anthony Pettis vs Charles Oliveira,2016-08-27,Anthony-Pettis,48.5,645.0,628.0,37.0,28.0,0.023254381751222453,0.0,1.1920898712696328,0.2627416403349186,0.8007063326090424,0.13810182035009036,0.006910110455949174,0.009379770677678112,0.053153153153153165,0.13839285714285715,0.010096452620736036,0.03627874684426737,0.007150944520588761,0.7261704954452964,0.2109158540110856,0.2550035218132507,0.9634899604321332,0.09957809743747956,0.12902181340001986,5,4,0.6535947712418301,9,70.0,170.0,72.0,29.0,1,0,0,2
695,Stefan Struve vs Antonio Silva,2016-05-08,Stefan-Struve,62.80000000000001,751.0,830.0,14.0,23.0,0.02299502765424049,0.0,1.3809704567096728,0.2452412080193967,1.965201209663333,0.457715647481305,0.010133597781175507,0.009699584487012679,0.3622448979591836,0.09109730848861282,0.08511774891621142,0.05600719021695491,0.01664929342340939,0.7982245448542654,0.21761876860788013,0.3651271432475273,1.1167262299080731,0.060574865702004564,0.2036693610995951,10,6,0.6535947712418301,16,83.0,265.0,84.0,28.0,1,0,0,2
624,Gerald Meerschaert vs Trevin Giles,2019-08-03,Gerald-Meerschaert,29.46666666666667,262.0,340.0,31.0,8.0,0.0,0.0,1.1022454042939078,1.5497893694824645,1.4828082741819335,0.4443331796905938,0.014389920286019887,0.010900286797126556,0.10872434017595307,0.3125,0.07049321301424231,0.15942437395721593,0.01543195826542968,0.907933163922146,0.12279064397619475,0.07152159639556686,0.3746702125389553,0.20402438617757648,0.523550805577376,4,3,0.3921568627450981,7,73.0,185.0,77.0,31.0,0,1,0,2
1353,Tarec Saffiedine vs Rick Story,2016-05-29,Rick-Story,99.18333333333334,1431.0,1795.0,76.0,70.0,0.006150616132131842,0.0,0.9202439780611124,0.2148625636400168,1.290582350366127,0.30079154855934515,0.0049493914685735186,0.0056896386154915105,0.10272074416811257,0.11508503401360545,0.03552661426753332,0.06737749204327033,0.007201670787622727,0.5741459309571764,0.2559011817705881,0.09019686533334814,0.5830824618061862,0.15415369703294732,0.18300781922197906,11,6,0.5235602094240838,17,69.0,170.0,71.0,31.0,0,1,0,2
440,Marcin Tybura vs Shamil Abdurakhimov,2019-04-20,Shamil-Abdurakhimov,34.05,372.0,397.0,28.0,10.0,0.0,0.0,0.7416939496629156,0.18485453383137052,0.8830440167148697,0.24196758726705306,0.006343857508117528,0.008102355842550157,0.059117965367965375,0.31666666666666665,0.0043833694961316755,0.0292117104530807,0.0,0.3902742202433175,0.14532419555760998,0.20609553386198795,0.4131164457287148,0.2246151118529316,0.10396239208126906,4,2,0.4347826086956522,6,75.0,235.0,76.0,37.0,1,0,0,2
1350,Daniel Kelly vs Antonio Carlos Junior,2016-03-19,Daniel-Kelly,19.266666666666666,370.0,543.0,15.0,6.0,0.06355483369818518,0.0,1.6961285505610044,0.3611513054419629,1.3603709824974273,0.17537288279111907,0.005289455145914476,0.004893381927239785,0.025641025641025644,0.2083333333333333,0.0,0.05931784478497281,0.0,1.5944051116811564,0.04448838358872961,0.057235055291118435,1.2893419099298673,0.10913816947796966,0.2976484711531672,3,1,0.2,4,72.0,185.0,70.0,38.0,0,1,0,2
154,Renato Moicano vs Calvin Kattar,2018-04-07,Renato-Moicano,23.48333333333333,652.0,559.0,3.0,17.0,0.0,0.0,1.8520350880643408,0.1993611549850996,1.611909243593756,0.16862881357838416,0.002392302691447386,0.0043107981660507715,0.3333333333333333,0.16029411764705884,0.0,0.006083341782419142,0.0,1.1419343557461863,0.19813925698456816,0.5119614753335863,1.8155350373698256,0.02433336712967657,0.012166683564838285,3,1,0.4878048780487805,4,71.0,145.0,72.0,28.0,1,0,0,2
217,Drew Dober vs Frank Camacho,2018-01-27,Drew-Dober,32.53333333333333,565.0,588.0,24.0,22.0,0.025346100257907688,0.0,1.3640530205875037,0.21635441061670568,1.4912837067259217,0.2436800539968485,0.005386561189262757,0.006716248952815017,0.016666666666666666,0.15043290043290042,0.0,0.008782201405152224,0.0,0.8192906990832096,0.3278765052670653,0.2168858162372287,0.9092236798181113,0.296972049689441,0.15785729107995136,4,4,0.5988023952095809,8,68.0,155.0,70.0,29.0,0,1,0,2
187,Donald Cerrone vs Matt Brown,2016-12-10,Donald-Cerrone,104.28333333333332,1847.0,1936.0,56.0,33.0,0.02570617980391082,0.00958926002876778,1.5690657651505415,0.23822172538884426,1.9370571935571703,0.3527809707089207,0.005739636053164281,0.0060355974248541755,0.10965136054421773,0.2633477633477633,0.01848218033025305,0.043581125707828926,0.0033607441227861373,0.7887339449719659,0.3642421373846584,0.4160896827939177,1.2511461572693447,0.13005223499161075,0.18786737288958644,18,4,0.7142857142857143,22,73.0,155.0,73.0,33.0,1,0,0,2
458,Anthony Pettis vs Gilbert Melendez,2014-12-06,Anthony-Pettis,22.61666666666667,162.0,148.0,12.0,16.0,0.04986753934860527,0.0,0.9277743426919284,0.3402074478319428,0.3808232464856913,0.14180121033474016,0.015442441095166725,0.02331187058580676,0.05555555555555555,0.0625,0.006316454363617222,0.02526581745446889,0.0,0.645486516674717,0.10310156085405144,0.17918626516316002,0.6786688967741106,0.09454450908674036,0.15456093683107744,4,1,0.7092198581560284,5,70.0,170.0,72.0,27.0,1,0,0,2
307,Thiago Alves vs Max Griffin,2019-02-02,Thiago-Alves,119.85,2362.0,2187.0,29.0,96.0,0.033512838106249665,0.0,1.5672851091029438,0.4747011761084301,1.1900233145227563,0.5757565089928598,0.0041747800269766435,0.006358112729908398,0.15270935960591134,0.11151695526695526,0.013405414666586736,0.031715604028254,0.003729700528117904,0.9282571544676764,0.2103180338380412,0.4287099207972264,1.1458476488646645,0.19596038407965746,0.22547707615862198,13,9,0.3448275862068966,22,69.0,170.0,70.0,35.0,1,0,0,2
1312,Rory MacDonald vs Stephen Thompson,2016-06-18,Stephen-Thompson,39.38333333333333,551.0,570.0,15.0,19.0,0.005663520790627503,0.01269572577232332,1.1040825406612833,0.15220610736972584,1.4828782149281503,0.4097650021809806,0.005918757132799117,0.0067634859908520285,0.03333333333333333,0.12010796221322535,0.0,0.0036273502206638046,0.0036273502206638046,0.494171529027114,0.24798116613579602,0.3619298454983732,0.8881503842939018,0.20505010570539,0.010882050661991416,7,1,0.4926108374384237,8,72.0,170.0,75.0,33.0,1,0,0,2
1372,Davey Grant vs Damian Stasiak,2016-10-08,Damian-Stasiak,9.266666666666666,27.0,26.0,2.0,4.0,0.0,0.0,0.2620760534429599,0.13103802672147996,0.3110452814219213,0.08887008040626324,0.025185185185185185,0.027870680044593088,0.5,0.125,0.04624871531346352,0.21718759446224534,0.015416238437821172,0.06166495375128469,0.015416238437821172,0.1849948612538541,0.13874614594039056,0.015416238437821172,0.1079136690647482,1,1,0.3703703703703704,2,65.0,135.0,70.0,26.0,1,0,0,2
1282,Bobby Green vs Erik Koch,2018-01-27,Bobby-Green,41.13333333333333,720.0,854.0,24.0,20.0,0.0063420477767599185,0.0,1.1666281233331588,0.13768129333330004,1.4916016944311359,0.3968688096524402,0.0037537650912273283,0.0045684593143373465,0.03472222222222222,0.18888888888888888,0.0,0.018943779073438714,0.0,0.7156335892146222,0.2421706730124139,0.20882386110612253,1.0600045775906242,0.06747306899076136,0.03915047675177335,4,3,0.6172839506172839,7,70.0,155.0,71.0,31.0,1,0,0,2
628,Eric Spicely vs Darren Stewart,2018-05-27,Darren-Stewart,14.383333333333333,143.0,157.0,19.0,9.0,0.0,0.0,1.2190709293837914,0.3314815160916533,1.0224458414765822,0.16893031309226525,0.012305656330418142,0.0113079137946078,0.11842105263157895,0.3111111111111111,0.03775108403286442,0.05645657612122066,0.0,0.8916908078519421,0.2302063047751821,0.09717381675666728,0.5638722004341253,0.5886399724583897,0.06655875649127642,0,3,0.4,3,72.0,185.0,74.0,27.0,1,0,0,2
1419,Tiago Trator vs Clay Collard,2015-09-05,Tiago-Trator,9.983333333333334,103.0,175.0,3.0,2.0,0.033575512259725236,0.0,0.966495102904948,0.2774208935014578,1.122221526433388,0.2508347245409015,0.00916788580041672,0.0059217061057551855,0.3333333333333333,0.5,0.0,0.014309563558311469,0.0,0.6324187559206818,0.26252852919270875,0.07154781779155735,0.5063507015549992,0.1486116125972124,0.3115327887527363,1,1,0.4545454545454545,2,69.0,145.0,70.0,28.0,1,0,0,2
